3807097,318657,681601,441746,688384,611880,467716,485684,698661,455295,1054715,0
3831692,270655,562457,393657,618416,504778,441639,419847,528144,431815,0,1054715
6254742,437799,604806,582596,514919,553174,584368,578655,551717,0,431815,455295
4248205,337273,627625,500790,578617,580987,563793,519940,0,551717,528144,698661
7627684,509669,606306,597769,475635,513113,576496,0,519940,578655,419847,485684
5769204,418833,568609,565595,533651,554613,0,576496,563793,584368,441639,467716
4392518,330019,615889,505921,597441,0,554613,513113,580987,553174,504778,611880
3932681,291935,706707,455072,0,597441,533651,475635,578617,514919,618416,688384
8882528,583800,576108,0,455072,505921,565595,597769,500790,582596,393657,441746
4445282,439507,0,576108,706707,615889,568609,606306,627625,604806,562457,681601
21266581,0,439507,583800,291935,330019,418833,509669,337273,437799,270655,318657
0,21266581,4445282,8882528,3932681,4392518,5769204,7627684,4248205,6254742,3831692,3807097

