112292832,69658797,58413580,79036518,102235011,126911231,81962126,51441759,34638162,65448086,37188834,74917845,0
86937682,81728090,79893743,234220110,68753262,70294110,72626319,87506003,142797643,47463408,116141109,0,74917845
56520321,43024883,43179605,276938704,20270394,15891968,24831279,176618588,266331891,9201693,0,116141109,37188834
83486246,74003228,86948930,30549296,76607226,70146412,75058941,10094819,8691024,0,9201693,47463408,65448086
64381569,35358627,44156118,424615465,18059486,13318382,22758061,294489196,0,8691024,266331891,142797643,34638162
50845316,27628472,42083419,313024412,20399526,16190886,23771136,0,294489196,10094819,176618588,87506003,51441759
107452535,78661404,83240515,68676237,89392343,140617472,0,23771136,22758061,75058941,24831279,72626319,81962126
159291588,121970011,135112891,70512840,93218131,0,140617472,16190886,13318382,70146412,15891968,70294110,126911231
113616064,89711511,112035109,55686060,0,93218131,89392343,20399526,18059486,76607226,20270394,68753262,102235011
168389413,99560866,84670023,0,55686060,70512840,68676237,313024412,424615465,30549296,276938704,234220110,79036518
108876494,77707971,0,84670023,112035109,135112891,83240515,42083419,44156118,86948930,43179605,79893743,58413580
157582214,0,77707971,99560866,89711511,121970011,78661404,27628472,35358627,74003228,43024883,81728090,69658797
0,157582214,108876494,168389413,113616064,159291588,107452535,50845316,64381569,83486246,56520321,86937682,112292832

