518871683,485480312,351272024,209686776,139982844,56939520,109025072,36309208,64826448,28940844,0
359467047,342034016,256091900,145273708,109967176,46252308,84795488,33711396,51581232,0,28940844
279206951,251048304,194586312,118606316,94802752,52747696,80799432,52699132,0,51581232,64826448
345471331,333068860,236563740,134464648,102872984,46217328,82086316,0,52699132,33711396,36309208
187717662,175970752,143604432,94036544,83002528,65632008,0,82086316,80799432,84795488,109025072
204459168,181734404,143921208,90322104,72725936,0,65632008,46217328,52747696,46252308,56939520
156529536,140180092,114951652,87443348,0,72725936,83002528,102872984,94802752,109967176,139982844
128955357,117336344,105753544,0,87443348,90322104,94036544,134464648,118606316,145273708,209686776
136816293,117962184,0,105753544,114951652,143921208,143604432,236563740,194586312,256091900,351272024
125057046,0,117962184,117336344,140180092,181734404,175970752,333068860,251048304,342034016,485480312
0,125057046,136816293,128955357,156529536,204459168,187717662,345471331,279206951,359467047,518871683

