301555,41044,1244,671,548,550,600,568,558,2846,556,565,13618,5092,3342,3668,4153,3443,4259,4042,7145,14832,10833,18264,1594506,1790812,2337337,1561778,799258,218095,369581,288900,32227,34926,74573,0
21370,37786,2643,112,127,100,155,90,708,1135,2090,2021,348,25,0,24,0,0,72,24,0,10348,7700,5348,1306,948,1316,862,1347,588,740,740,4621,6590,0,74573
14352,25752,1932,73,151,51,65,71,328,746,1470,925,398,0,0,0,0,0,0,0,0,8377,3159,5038,2082,1736,2062,1758,2075,1214,1355,1418,2490,0,6590,34926
13915,25360,1715,85,142,66,105,57,396,570,877,1720,210,0,0,24,8,0,24,24,0,8818,4562,2340,1981,1415,2126,1291,2772,1667,1608,1551,0,2490,4621,32227
15989,29177,1809,83,103,112,513,994,1857,1052,92,155,292,0,0,0,0,3257,3402,2880,1170,3618,40,18,1128,852,853,654,4619,3017,2812,0,1551,1418,740,288900
15898,28903,1736,48,168,91,637,1001,1606,518,106,141,275,0,0,0,0,2634,3423,1496,3338,3705,55,60,3181,2671,3645,3144,3460,1598,0,2812,1608,1355,740,369581
16187,29077,1720,39,142,28,1154,779,1062,1008,45,106,315,0,0,51,0,1938,2716,2915,3536,3831,57,48,928,602,717,669,5412,0,1598,3017,1667,1214,588,218095
26856,46558,3116,73,310,107,2396,1709,1588,1071,122,156,526,0,0,0,0,5505,4155,5754,3944,5961,76,57,1543,976,1164,926,0,5412,3460,4619,2772,2075,1347,799258
23446,41388,2865,1493,945,940,83,71,444,803,78,126,207,4523,2955,4076,3477,0,0,0,0,5215,94,49,4555,3529,5559,0,926,669,3144,654,1291,1758,862,1561778
28643,51881,3383,1238,1781,566,99,62,463,1018,105,234,336,4917,5647,2493,4832,0,26,0,0,6803,71,51,5081,5501,0,5559,1164,717,3645,853,2126,2062,1316,2337337
24100,41480,2330,1318,894,1708,59,64,391,777,65,203,248,4190,4978,4000,2417,0,27,24,0,5537,98,91,4854,0,5501,3529,976,602,2671,852,1415,1736,948,1790812
24450,43876,2645,990,1212,1287,78,84,526,609,99,118,208,4149,2133,3683,5236,0,24,0,0,5847,89,21,0,4854,5081,4555,1543,928,3181,1128,1981,2082,1306,1594506
8460,135198,494,523,860,1004,86,93,220,120,6163,4614,8815,502,543,674,820,18,69,44,879,4545,9226,0,21,91,51,49,57,48,60,18,2340,5038,5348,18264
9487,130053,569,372,762,963,73,74,249,102,5122,5078,8222,558,324,481,501,66,94,86,214,2850,0,9226,89,98,71,94,76,57,55,40,4562,3159,7700,10833
8020,138201,356,189,912,942,130,84,292,120,4838,5316,6867,791,643,615,687,39,53,86,35,0,2850,4545,5847,5537,6803,5215,5961,3831,3705,3618,8818,8377,10348,14832
8273,90827,788,259,577,526,4284,3809,4146,2034,1,0,4,162,76,88,77,2841,2266,3457,0,35,214,879,0,0,0,0,3944,3536,3338,1170,0,0,0,7145
9785,113078,537,90,633,740,4706,3055,5581,467,43,22,40,128,91,97,167,2708,4696,0,3457,86,86,44,0,24,0,0,5754,2915,1496,2880,24,0,24,4042
9157,109716,523,168,741,504,4755,3602,3644,2269,19,18,40,144,68,74,132,2450,0,4696,2266,53,94,69,24,27,26,0,4155,2716,3423,3402,24,0,72,4259
8867,98144,501,159,589,588,3220,5584,3379,437,1,0,40,87,34,121,132,0,2450,2708,2841,39,66,18,0,0,0,0,5505,1938,2634,3257,0,0,0,3443
11620,143934,2834,3609,4496,4022,36,3,62,456,1,4,40,6732,5343,3850,0,132,132,167,77,687,501,820,5236,2417,4832,3477,0,0,0,0,8,0,0,4153
10383,115296,3245,2304,3828,3888,0,10,40,392,20,4,40,5691,4976,0,3850,121,74,97,88,615,481,674,3683,4000,2493,4076,0,51,0,0,24,0,24,3668
