26236503,2239842,2077818,2003012,1575136,10469722,9360325,2877531,2092701,2259987,2223944,2201193,0
25738313,2070353,1964892,1910077,1168154,2490342,1458681,3562197,8436476,3213165,10616709,0,2201193
40240154,2897040,2164121,2569784,8924547,1937432,2369378,2535875,2598537,2269807,0,10616709,2223944
46629150,4335733,2658540,2486823,1390768,9665675,1998196,8286272,2942915,0,2269807,3213165,2259987
26595370,2178892,2050340,8180064,1310511,2326011,1569525,4006077,0,2942915,2598537,8436476,2092701
56118537,4289147,2415901,3103691,1749352,2023507,2536191,0,4006077,8286272,2535875,3562197,2877531
25407617,1958123,1335098,1643077,7950119,1752665,0,2536191,1569525,1998196,2369378,1458681,9360325
37051568,3214068,2161892,2119859,1355307,0,1752665,2023507,2326011,9665675,1937432,2490342,10469722
24229520,1612842,1149417,1276394,0,1355307,7950119,1749352,1310511,1390768,8924547,1168154,1575136
33829273,2509987,8350008,0,1276394,2119859,1643077,3103691,8180064,2486823,2569784,1910077,2003012
35563793,8137110,0,8350008,1149417,2161892,1335098,2415901,2050340,2658540,2164121,1964892,2077818
33489521,0,8137110,2509987,1612842,3214068,1958123,4289147,2178892,4335733,2897040,2070353,2239842
0,33489521,35563793,33829273,24229520,37051568,25407617,56118537,26595370,46629150,40240154,25738313,26236503

