22121613,19461013,17344741,3806403,17467406,19531471,23174714,23061619,6056786,5759492,17940611,4631843,10208815,4509959,0
32978746,30324819,25437782,3065509,31796444,29190092,41407359,39081282,7969894,3239692,27128224,4867658,17618602,0,4509959
17208365,15128470,16041837,16091332,13839892,17800624,16209069,15844625,8234202,27697538,17158582,11786885,0,17618602,10208815
23288194,21009569,18424181,5049970,19748109,20817906,24808347,24867131,6187959,5229974,19426826,0,11786885,4867658,4631843
28526987,26664490,26938223,24908704,22349867,30567012,26013816,27232429,14786029,34381875,0,19426826,17158582,27128224,17940611
46684955,39770790,34443955,2813214,48462124,40059954,58897236,53419052,11121627,0,34381875,5229974,27697538,3239692,5759492
16994355,13975485,13923764,6637917,13079663,16024037,16285841,16281008,0,11121627,14786029,6187959,8234202,7969894,6056786
23376399,22394307,25795951,35912510,17679182,26877760,18917622,0,16281008,53419052,27232429,24867131,15844625,39081282,23061619
23261695,21991528,26672838,35857451,17349675,25235322,0,18917622,16285841,58897236,26013816,24808347,16209069,41407359,23174714
27681378,26829914,29485045,29056848,23512084,0,25235322,26877760,16024037,40059954,30567012,20817906,17800624,29190092,19531471
21474896,20066778,22473425,28157525,0,23512084,17349675,17679182,13079663,48462124,22349867,19748109,13839892,31796444,17467406
31121293,28199801,25326607,0,28157525,29056848,35857451,35912510,6637917,2813214,24908704,5049970,16091332,3065509,3806403
28875672,24304984,0,25326607,22473425,29485045,26672838,25795951,13923764,34443955,26938223,18424181,16041837,25437782,17344741
24940329,0,24304984,28199801,20066778,26829914,21991528,22394307,13975485,39770790,26664490,21009569,15128470,30324819,19461013
0,24940329,28875672,31121293,21474896,27681378,23261695,23376399,16994355,46684955,28526987,23288194,17208365,32978746,22121613

