2515878884,167445864,86670832,67133472,62179968,61329100,112414828,71548380,288786140,0
2306711774,118368188,58740824,41947596,38635352,40786676,73416148,278913348,0,288786140
2246146319,125214708,74858056,292082336,51227244,55468424,91139504,0,278913348,71548380
2255374607,150169012,155405464,80848380,77723272,339826300,0,91139504,73416148,112414828
2427619035,140453548,70025860,52945828,291722884,0,339826300,55468424,40786676,61329100
2209817259,104919200,63545952,289563696,0,291722884,77723272,51227244,38635352,62179968
2204942263,110336960,72203528,0,289563696,52945828,80848380,292082336,41947596,67133472
2433246515,399310900,0,72203528,63545952,70025860,155405464,74858056,58740824,86670832
1438093232,0,399310900,110336960,104919200,140453548,150169012,125214708,118368188,167445864
0,1438093232,2433246515,2204942263,2209817259,2427619035,2255374607,2246146319,2306711774,2515878884

