91723458,89144786,52322479,14803332,23927522,10227047,28585841,20361538,0
47510431,40363916,30526015,16914456,17929083,18051782,19590125,0,20361538
32234489,26476858,21489341,19565872,17054612,22616180,0,19590125,28585841
69643522,63538108,41433700,13427250,20489923,0,22616180,18051782,10227047
36123611,30313807,23050336,17419111,0,20489923,17054612,17929083,23927522
51044815,43950658,31868404,0,17419111,13427250,19565872,16914456,14803332
33041051,29419494,0,31868404,23050336,41433700,21489341,30526015,52322479
35806985,0,29419494,43950658,30313807,63538108,26476858,40363916,89144786
0,35806985,33041051,51044815,36123611,69643522,32234489,47510431,91723458

