432113816,26132528,7335835,11208694,42797621,30563791,33409189,32738446,26803082,9059612,14783314,22650445,0
326950231,15198300,5304677,8904715,21750290,14879649,17889360,17620543,16005304,14847334,22351937,0,22650445
308858366,11438213,5646828,7659371,17763683,13397499,16203031,13836814,21998676,8182446,0,22351937,14783314
293790996,10810839,6091053,8500900,13912951,11551078,11655667,13613602,37305882,0,8182446,14847334,9059612
348732601,16312353,12626076,12746623,16761881,12391097,17024816,43200110,0,37305882,21998676,16005304,26803082
341738559,16810642,15265716,15162602,16789277,13915003,43463357,0,43200110,13613602,13836814,17620543,32738446
346414279,17921902,14302937,16224525,18548789,42845359,0,43463357,17024816,11655667,16203031,17889360,33409189
336389211,16918279,15012173,15997405,52124799,0,42845359,13915003,12391097,11551078,13397499,14879649,30563791
346375863,20290793,20574582,55917639,0,52124799,18548789,16789277,16761881,13912951,17763683,21750290,42797621
382753786,16375521,45613581,0,55917639,15997405,16224525,15162602,12746623,8500900,7659371,8904715,11208694
384686966,51092352,0,45613581,20574582,15012173,14302937,15265716,12626076,6091053,5646828,5304677,7335835
277123538,0,51092352,16375521,20290793,16918279,17921902,16810642,16312353,10810839,11438213,15198300,26132528
0,277123538,384686966,382753786,346375863,336389211,346414279,341738559,348732601,293790996,308858366,326950231,432113816

