44088423,8375948,11054152,13661840,17421508,22497940,0
44549711,7396824,10120248,12919752,18427360,0,22497940
83785731,8210436,12903424,16690208,0,18427360,17421508
52134327,11986592,17900340,0,16690208,12919752,13661840
90734429,19573220,0,17900340,12903424,10120248,11054152
289200732,0,19573220,11986592,8210436,7396824,8375948
0,289200732,90734429,52134327,83785731,44549711,44088423

