1034524,2631296,1053949,1018416,986880,979953,997305,993513,997694,955380,980704,995640,1019627,0
566484,2633085,1049159,1045099,990984,983699,977697,991772,995178,963645,988459,998717,0,1019627
857902,2572356,972015,973110,993527,995851,1015387,1019619,1010301,993765,1004807,0,998717,995640
871099,2567739,980406,962007,1000280,1004963,1015547,1002729,1014518,1004581,0,1004807,988459,980704
1869712,2556344,968374,964672,1004001,1001031,1008074,1001791,1002790,0,1004581,993765,963645,955380
699138,2575692,981656,976187,1019574,1011461,1018028,1009519,0,1002790,1014518,1010301,995178,997694
884806,2578247,979908,975002,1016806,1022647,1010479,0,1009519,1001791,1002729,1019619,991772,993513
869527,2577046,981594,986060,1015507,1011681,0,1010479,1018028,1008074,1015547,1015387,977697,997305
770201,2569447,967929,948686,1006278,0,1011681,1022647,1011461,1001031,1004963,995851,983699,979953
651747,2569007,979516,966569,0,1006278,1015507,1016806,1019574,1004001,1000280,993527,990984,986880
474172,2641938,1057854,0,966569,948686,986060,975002,976187,964672,962007,973110,1045099,1018416
540173,2649806,0,1057854,979516,967929,981594,979908,981656,968374,980406,972015,1049159,1053949
1630749,0,2649806,2641938,2569007,2569447,2577046,2578247,2575692,2556344,2567739,2572356,2633085,2631296
0,1630749,540173,474172,651747,770201,869527,884806,699138,1869712,871099,857902,566484,1034524

