726808,2367849,894897,903910,848553,855128,877051,865861,874767,845669,885466,848813,910744,918215,0
261469,2370244,890163,891682,855265,842918,870667,862366,857331,842083,871108,848327,919191,0,918215
245560,2366472,892523,909085,857970,857894,873734,872281,866018,842770,895130,860133,0,919191,910744
626103,2328120,854353,842827,880514,871290,884954,868576,882818,884155,887162,0,860133,848327,848813
436568,2355089,872263,867499,895755,869689,898750,892376,914221,897825,0,887162,895130,871108,885466
1584674,2331615,845179,854725,867645,874695,876384,877888,874067,0,897825,884155,842770,842083,845669
608180,2339992,860627,858552,877785,861068,883634,879344,0,874067,914221,882818,866018,857331,874767
375483,2339156,863876,866292,872525,867127,885787,0,879344,877888,892376,868576,872281,862366,865861
628476,2351781,855259,871288,898383,875745,0,885787,883634,876384,898750,884954,873734,870667,877051
458757,2332944,851219,857520,860484,0,875745,867127,861068,874695,869689,871290,857894,842918,855128
611662,2340860,842748,854502,0,860484,898383,872525,877785,867645,895755,880514,857970,855265,848553
372369,2347742,880030,0,854502,857520,871288,866292,858552,854725,867499,842827,909085,891682,903910
373893,2349737,0,880030,842748,851219,855259,863876,860627,845179,872263,854353,892523,890163,894897
1490353,0,2349737,2347742,2340860,2332944,2351781,2339156,2339992,2331615,2355089,2328120,2366472,2370244,2367849
0,1490353,373893,372369,611662,458757,628476,375483,608180,1584674,436568,626103,245560,261469,726808

