136005,593180,8596,23496,0,11216,548,336,0,500,380,452,948,5800,968,33652,17612,21244,24008,644,40,64,3276,0,144,0,0,42092,46388,0,33080,40780,6904,6260,7832,5724,17064,5004,5336,15724,22844,356207
100438,445109,6144,14924,0,11609,180,180,0,204,244,144,396,6396,1088,22128,18208,9372,20852,344,28,92,2104,0,0,0,8,26372,0,46388,18624,25476,3548,2648,4412,2928,9288,2740,2024,11684,108148,1176224
165530,1122484,3224,6892,0,27880,8,0,0,300,80,0,660,2028,198969,1212,812,992,1496,1428,460,580,5608,412,480,408,560,0,26372,42092,24084,27824,24152,23984,26292,22700,46384,19000,18400,27364,307240,51496
39202,277053,1024,2508,0,5516,8,0,0,84,23992,23504,244,768,208,408,284,296,704,300,100,92,64,11688,3540,13420,0,560,8,0,0,0,0,0,0,0,13920,14384,13720,11476,24,10512
40008,291830,640,3064,0,5216,8,140,0,24,17320,25160,228,2600,300,496,380,404,564,240,52,192,48,5348,11972,0,13420,408,0,0,0,0,0,288,0,0,27448,5596,7732,13096,168,10280
42571,306114,1104,3256,0,8768,8,0,0,240,26244,18433,240,31144,456,760,248,804,92,4816,64,2952,272,18872,0,11972,3540,480,0,144,144,0,144,148,0,0,24284,10036,11948,10416,168,31817
39103,277608,1576,2520,0,5152,8,72,0,240,21253,23872,276,4712,272,360,460,276,560,716,112,112,228,0,18872,5348,11688,412,0,0,144,0,144,4,144,0,22272,8908,6484,12776,24,12707
44470,440188,1724,5016,0,9484,22493,43224,52,24316,356,324,240,744,5432,2136,4668,1980,4856,23336,15292,16308,0,228,272,48,64,5608,2104,3276,1964,3240,19280,18436,26844,9592,3160,1816,1804,2524,2592,52058
37038,392026,2932,3412,0,8068,24808,32808,0,22832,272,288,12,960,516,1584,4800,5040,312,31612,11812,0,16308,112,2952,192,92,580,92,64,52,24,21036,11380,12940,7976,104,12,24,140,72,53573
47185,404714,1340,3952,0,7300,29140,24705,0,17532,236,312,240,960,120,1980,1144,856,2540,17304,0,11812,15292,112,64,52,100,460,28,40,16,24,16240,12796,13528,22828,12,24,0,12,36,24658
42908,433951,2040,4368,0,10200,17688,40924,0,24213,424,520,252,792,1012,3792,3288,4964,2688,0,17304,31612,23336,716,4816,240,300,1428,344,644,272,400,13308,14868,15712,14636,460,196,172,240,960,68103
56206,392672,21584,21020,0,23732,8,0,0,0,8,0,588,2364,0,21492,26364,17892,0,2688,2540,312,4856,560,92,564,704,1496,20852,24008,11500,16264,0,0,0,0,0,0,0,0,24,13976
60292,421705,23656,24344,0,26392,120,132,0,248,128,156,588,2664,188,25380,17644,0,17892,4964,856,5040,1980,276,804,404,296,992,9372,21244,13128,34252,576,144,452,0,308,0,288,288,24,12920
58384,415908,20668,22749,0,25264,8,0,0,12,8,12,488,2664,4,21668,0,17644,26364,3288,1144,4800,4668,460,248,380,284,812,18208,17612,19576,20232,0,0,0,0,0,0,0,0,24,13497
867222,438944,21233,24536,48,30024,172,72,0,60,80,48,728,2604,172,0,21668,25380,21492,3792,1980,1584,2136,360,760,496,408,1212,22128,33652,16004,5920,288,0,300,0,0,144,0,0,24,15462
56303,2123273,1300,5672,12,1476,1184,1924,0,2040,1924,1532,536,2176,0,172,4,188,0,1012,120,516,5432,272,456,300,208,198969,1088,968,1028,1372,832,788,1396,984,1704,784,924,980,73004,9850
6279,58748,4916,4880,0,1908,1664,1824,0,1692,1340,1848,2284,0,2176,2604,2664,2664,2364,792,960,960,744,4712,31144,2600,768,2028,6396,5800,3536,3144,4796,4180,3116,3724,8040,2960,4996,4112,5008,15381
1597,272,1020,992,20,588,440,1776,0,448,2028,384,0,2284,536,728,488,588,588,252,240,12,240,276,240,228,244,660,396,948,392,660,1092,392,228,0,1236,372,0,0,1236,80
39999,1069490,936,4304,0,1264,1160,1304,0,1264,1512,0,384,1848,1532,48,12,156,0,520,312,288,324,23872,18433,25160,23504,0,144,452,164,296,208,92,204,128,13412,6152,4372,10012,416,4304
39517,1053375,924,4076,0,1128,1472,1420,16,1648,0,1512,2028,1340,1924,80,8,128,8,424,236,272,356,21253,26244,17320,23992,80,244,380,128,368,208,212,408,104,13976,6924,7712,5252,572,4432
39702,1055736,976,4536,0,1040,2948,2308,160,0,1648,1264,448,1692,2040,60,12,248,0,24213,17532,22832,24316,240,240,24,84,300,204,500,296,620,9536,12112,6024,7196,672,172,552,320,1000,4264
1581,360,0,8,20,100,88,1744,0,160,16,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
18755,1058571,1192,4556,8,1828,1312,0,1744,2308,1420,1304,1776,1824,1924,72,0,132,0,40924,24705,32808,43224,72,0,140,0,0,180,336,224,364,1652,356,400,56,528,116,284,208,636,68091
41346,1056742,820,5160,84,1552,0,1312,88,2948,1472,1160,440,1664,1184,172,8,120,8,17688,29140,24808,22493,8,8,8,8,8,180,548,128,304,7888,4120,13784,8972,380,200,276,148,576,4468
28540,1054281,6348,11836,56,0,1552,1828,100,1040,1128,1264,588,1908,1476,30024,25264,26392,23732,10200,7300,8068,9484,5152,8768,5216,5516,27880,11609,11216,6480,6648,228,440,268,180,464,184,80,220,336,6006
1589,260,908,212,0,56,84,8,20,0,0,0,20,0,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80
40699,1057209,15448,0,212,11836,5160,4556,8,4536,4076,4304,992,4880,5672,24536,22749,24344,21020,4368,3952,3412,5016,2520,3256,3064,2508,6892,14924,23496,12192,12992,7796,4844,8308,4084,11992,5076,5416,5980,10228,4968
36133,1054065,0,15448,908,6348,820,1192,0,976,924,936,1020,4916,1300,21233,20668,23656,21584,2040,1340,2932,1724,1576,1104,640,1024,3224,6144,8596,6764,13120,540,272,248,264,904,248,60,448,856,4644
10399,0,1054065,1057209,260,1054281,1056742,1058571,360,1055736,1053375,1069490,272,58748,2123273,438944,415908,421705,392672,433951,404714,392026,440188,277608,306114,291830,277053,1122484,445109,593180,442579,480556,328440,309432,387348,315298,494794,270848,270588,287020,1303781,234620
0,10399,36133,40699,1589,28540,41346,18755,1581,39702,39517,39999,1597,6279,56303,867222,58384,60292,56206,42908,47185,37038,44470,39103,42571,40008,39202,165530,100438,136005,81848,99667,74581,64759,78962,63237,106977,52990,53067,63287,369157,1883447

