26,3677563,1298104,24656207,9182492
25,83781511,44818461,374732768,192570378
24,84172240,44616130,375102671,188955543
23,80128130,42530767,357282898,180446886
22,155538958,82797013,694475147,351884742
21,178885533,92722817,782483076,400713045
20,94895794,49679070,418535467,213012095
19,112829979,58484834,494464339,253201490
18,110883255,57601293,486872335,247856457
17,17203985,5902231,127165374,40771584
16,16425170,5636565,121403088,38941011
15,16803786,5759480,124218514,39787984
14,17685638,6065662,130729997,41902371
13,10945362,3750564,80912488,25906257
12,11021600,3782302,81465215,26126912
11,17828606,6117659,131779327,42259711
10,28956439,9941131,214021857,68672851
9,42249696,14815270,190411750,59443277
8,42092674,14765830,189787510,59293619
7,84346191,29577981,380156671,118688404
6,42087942,14758593,189683142,59216059
5,42595180,14935569,191957327,59919062
4,41971647,14717547,189156241,59050163
3,86359501,30293410,389258109,121587393
2,41971114,14718942,189178675,59070589
1,3552452,1999553,51193319,23987356
0,2293273,672142,13594668,4054125
