                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7     
  Instructions                       |  3718417895 |  3709115209 |  3713066739 |  3708917199 |  3702384549 |  3701650834 |  3705060336 |  3709144102
  Cycles                             |  5517510400 |  5517510400 |  5517510400 |  5517510400 |  1379377600 |  1379377600 |  1379377600 |  1379377600
  IPC                                |        0.67 |        0.67 |        0.67 |        0.67 |        2.68 |        2.68 |        2.69 |        2.69
  Time (ns)                          |  1379377600 |  1379377600 |  1379377600 |  1379377600 |  1379377600 |  1379377600 |  1379377600 |  1379377600
  Idle time (ns)                     |    47367455 |    45657610 |    42686757 |    43034007 |    31741530 |    32043215 |    31021763 |    31797971
  Idle time (%)                      |        3.4% |        3.3% |        3.1% |        3.1% |        2.3% |        2.3% |        2.2% |        2.3%
Branch predictor stats               |             |             |             |             |             |             |             |            
  num correct                        |   200651136 |   197522919 |   198840088 |   197457061 |   195280264 |   195036079 |   196172201 |   197534206
  num incorrect                      |     1024289 |     1202241 |     1202251 |     1202236 |     1201723 |     1201337 |     1201722 |     1200959
  misprediction rate                 |       0.51% |       0.60% |       0.60% |       0.61% |       0.61% |       0.61% |       0.61% |       0.60%
  mpki                               |        0.28 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32 |        0.32
TLB Summary                          |             |             |             |             |             |             |             |            
  I-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |   438024681 |   437907478 |   437907484 |   437907372 |   437907164 |   437907162 |   437907160 |   437907164
    num misses                       |         272 |          25 |          25 |          25 |          25 |          25 |          25 |          25
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |            
    num accesses                     |  1187198199 |  1185406903 |  1186065482 |  1185373645 |  1184284467 |  1184162176 |  1184730416 |  1185411058
    num misses                       |     1840938 |     1839090 |     1894619 |     1865312 |     1839054 |     1870619 |     1868453 |     1894565
    miss rate                        |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16% |       0.16%
    mpki                             |        0.50 |        0.50 |        0.51 |        0.50 |        0.50 |        0.51 |        0.50 |        0.51
  L2 TLB                             |             |             |             |             |             |             |             |            
    num accesses                     |     1841210 |     1839115 |     1894644 |     1865337 |     1839079 |     1870644 |     1868478 |     1894590
    num misses                       |      375561 |      369766 |      370160 |      384210 |      379169 |      386539 |      380388 |      377914
    miss rate                        |      20.40% |      20.11% |      19.54% |      20.60% |      20.62% |      20.66% |      20.36% |      19.95%
    mpki                             |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10 |        0.10
Cache Summary                        |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |            
    num cache accesses               |   438024681 |   437907478 |   437907484 |   437907372 |   437907164 |   437907162 |   437907160 |   437907164
    num cache misses                 |      118091 |      105065 |      103539 |      107052 |      426759 |      425711 |      423135 |      422981
    miss rate                        |       0.03% |       0.02% |       0.02% |       0.02% |       0.10% |       0.10% |       0.10% |       0.10%
    mpki                             |        0.03 |        0.03 |        0.03 |        0.03 |        0.12 |        0.12 |        0.11 |        0.11
  Cache L1-D                         |             |             |             |             |             |             |             |            
    num cache accesses               |  1187198199 |  1185406903 |  1186065482 |  1185373645 |  1184284467 |  1184162176 |  1184730416 |  1185411058
    num cache misses                 |   149262945 |   149294303 |   149291295 |   149291565 |   149320896 |   149320547 |   149323078 |   149323647
    miss rate                        |      12.57% |      12.59% |      12.59% |      12.59% |      12.61% |      12.61% |      12.60% |      12.60%
    mpki                             |       40.14 |       40.25 |       40.21 |       40.25 |       40.33 |       40.34 |       40.30 |       40.26
  Cache L2                           |             |             |             |             |             |             |             |            
    num cache accesses               |   150965975 |   150981534 |   150977363 |   150980645 |   151327879 |   151326495 |   151326396 |   151326781
    num cache misses                 |    20056805 |    19962328 |    20048683 |    19986292 |    39193355 |    39333025 |    39144334 |    39490865
    miss rate                        |      13.29% |      13.22% |      13.28% |      13.24% |      25.90% |      25.99% |      25.87% |      26.10%
    mpki                             |        5.39 |        5.38 |        5.40 |        5.39 |       10.59 |       10.63 |       10.57 |       10.65
  Cache L3                           |             |             |             |             |             |             |             |            
    num cache accesses               |    27589525 |    27411879 |    27561019 |    27487395 |    41202340 |    41360665 |    41170696 |    41468897
    num cache misses                 |    16702882 |    16648878 |    16898811 |    16759985 |    13545845 |    13569254 |    13593903 |    13473523
    miss rate                        |      60.54% |      60.74% |      61.31% |      60.97% |      32.88% |      32.81% |      33.02% |      32.49%
    mpki                             |        4.49 |        4.49 |        4.55 |        4.52 |        3.66 |        3.67 |        3.67 |        3.63
DRAM summary                         |             |             |             |             |             |             |             |            
  num dram accesses                  |   231232267 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |     7692.40 |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |     7631.15 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      20.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |            
  num loads from dram                |    10561097 |    10492509 |    10555602 |    10512679 |     9307972 |     9325224 |     9318987 |     9260343
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
