                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11    | Core 12    | Core 13    | Core 14    | Core 15   
  Instructions                       |  125904385 |  132985422 |  131551230 |  130364370 |  113663093 |  116463540 |  118040547 |  117189995 |  129633278 |  132361367 |  132357962 |  130369760 |  112305581 |  119471528 |  119710632 |  115034380
  Cycles                             |   75805600 |   75805600 |   75805600 |   75805600 |   56854200 |   56854200 |   56854200 |   56854200 |   75805600 |   75805600 |   75805600 |   75805600 |   56854200 |   56854200 |   56854200 |   56854200
  IPC                                |       1.66 |       1.75 |       1.74 |       1.72 |       2.00 |       2.05 |       2.08 |       2.06 |       1.71 |       1.75 |       1.75 |       1.72 |       1.98 |       2.10 |       2.11 |       2.02
  Time (ns)                          |   18951400 |   18951400 |   18951400 |   18951400 |   18951400 |   18951400 |   18951400 |   18951400 |   18951400 |   18951400 |   18951400 |   18951400 |   18951400 |   18951400 |   18951400 |   18951400
  Idle time (ns)                     |       1423 |     806385 |     841286 |     609749 |     831511 |     706676 |     706783 |     831911 |     752474 |     906114 |     758438 |     750713 |     740533 |     740761 |     655963 |     742710
  Idle time (%)                      |       0.0% |       4.3% |       4.4% |       3.2% |       4.4% |       3.7% |       3.7% |       4.4% |       4.0% |       4.8% |       4.0% |       4.0% |       3.9% |       3.9% |       3.5% |       3.9%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   12772036 |   15297697 |   14819589 |   14424171 |    8857259 |    9790767 |   10316436 |   10032911 |   14180719 |   15089875 |   15088956 |   14426208 |    8404760 |   10793420 |   10873135 |    9314389
  num incorrect                      |      46200 |      38131 |      38125 |      38122 |      38115 |      38112 |      38114 |      38110 |      38112 |      38145 |      38100 |      38114 |      38112 |      38120 |      38114 |      38112
  misprediction rate                 |      0.36% |      0.25% |      0.26% |      0.26% |      0.43% |      0.39% |      0.37% |      0.38% |      0.27% |      0.25% |      0.25% |      0.26% |      0.45% |      0.35% |      0.35% |      0.41%
  mpki                               |       0.37 |       0.29 |       0.29 |       0.29 |       0.34 |       0.33 |       0.32 |       0.33 |       0.29 |       0.29 |       0.29 |       0.29 |       0.34 |       0.32 |       0.32 |       0.33
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    9465824 |    9345917 |    9345961 |    9345810 |    9345621 |    9345619 |    9345621 |    9345617 |    9345615 |    9345740 |    9345616 |    9345615 |    9345615 |    9345623 |    9345615 |    9345618
    num misses                       |        210 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25 |         25
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   38667680 |   39590794 |   39351808 |   39153683 |   36369759 |   36836466 |   37099293 |   36957564 |   39031421 |   39486345 |   39485535 |   39154173 |   36143513 |   37337800 |   37377643 |   36598258
    num misses                       |      23319 |      21681 |      22218 |      22596 |      21849 |      22183 |      22231 |      21910 |      22114 |      22662 |      22798 |      22861 |      22190 |      21932 |      21710 |      22084
    miss rate                        |      0.06% |      0.05% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.19 |       0.16 |       0.17 |       0.17 |       0.19 |       0.19 |       0.19 |       0.19 |       0.17 |       0.17 |       0.17 |       0.18 |       0.20 |       0.18 |       0.18 |       0.19
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      23529 |      21706 |      22243 |      22621 |      21874 |      22208 |      22256 |      21935 |      22139 |      22687 |      22823 |      22886 |      22215 |      21957 |      21735 |      22109
    num misses                       |       5540 |       4463 |       4562 |       4505 |       4733 |       4531 |       4559 |       4512 |       4568 |       4550 |       4523 |       4642 |       4529 |       4538 |       4562 |       4410
    miss rate                        |     23.55% |     20.56% |     20.51% |     19.92% |     21.64% |     20.40% |     20.48% |     20.57% |     20.63% |     20.06% |     19.82% |     20.28% |     20.39% |     20.67% |     20.99% |     19.95%
    mpki                             |       0.04 |       0.03 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04 |       0.03 |       0.03 |       0.04 |       0.04 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    9465824 |    9345917 |    9345961 |    9345810 |    9345621 |    9345619 |    9345621 |    9345617 |    9345615 |    9345740 |    9345616 |    9345615 |    9345615 |    9345623 |    9345615 |    9345618
    num cache misses                 |      13325 |       2614 |       2272 |       2221 |       7578 |       7642 |       7593 |       7596 |       2434 |       2683 |       2457 |       2259 |       7616 |       7638 |       7597 |       7599
    miss rate                        |      0.14% |      0.03% |      0.02% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08% |      0.03% |      0.03% |      0.03% |      0.02% |      0.08% |      0.08% |      0.08% |      0.08%
    mpki                             |       0.11 |       0.02 |       0.02 |       0.02 |       0.07 |       0.07 |       0.06 |       0.06 |       0.02 |       0.02 |       0.02 |       0.02 |       0.07 |       0.06 |       0.06 |       0.07
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   38667680 |   39590794 |   39351808 |   39153683 |   36369759 |   36836466 |   37099293 |   36957564 |   39031421 |   39486345 |   39485535 |   39154173 |   36143513 |   37337800 |   37377643 |   36598258
    num cache misses                 |    3969046 |    3951533 |    3950842 |    3950629 |    3950839 |    3950668 |    3949750 |    3950332 |    3950137 |    3950969 |    3949847 |    3950902 |    3951120 |    3951425 |    3950746 |    3950967
    miss rate                        |     10.26% |      9.98% |     10.04% |     10.09% |     10.86% |     10.72% |     10.65% |     10.69% |     10.12% |     10.01% |     10.00% |     10.09% |     10.93% |     10.58% |     10.57% |     10.80%
    mpki                             |      31.52 |      29.71 |      30.03 |      30.30 |      34.76 |      33.92 |      33.46 |      33.71 |      30.47 |      29.85 |      29.84 |      30.31 |      35.18 |      33.07 |      33.00 |      34.35
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4033046 |    4002513 |    4001711 |    4001434 |    4007703 |    4007524 |    4006497 |    4007110 |    4002561 |    4003263 |    4001869 |    4002909 |    4008567 |    4008765 |    4008135 |    4008610
    num cache misses                 |     469160 |     441461 |     439108 |     445338 |     498058 |     494365 |     492719 |     488613 |     445126 |     439355 |     436408 |     444386 |     489333 |     479030 |     489938 |     494809
    miss rate                        |     11.63% |     11.03% |     10.97% |     11.13% |     12.43% |     12.34% |     12.30% |     12.19% |     11.12% |     10.97% |     10.91% |     11.10% |     12.21% |     11.95% |     12.22% |     12.34%
    mpki                             |       3.73 |       3.32 |       3.34 |       3.42 |       4.38 |       4.24 |       4.17 |       4.17 |       3.43 |       3.32 |       3.30 |       3.41 |       4.36 |       4.01 |       4.09 |       4.30
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     694798 |     653425 |     659319 |     666757 |     721658 |     699843 |     688595 |     687217 |     671878 |     660975 |     656155 |     670149 |     722666 |     673319 |     680719 |     717149
    num cache misses                 |     435936 |     409990 |     407957 |     412134 |     415260 |     396432 |     381980 |     381160 |     421401 |     411681 |     408169 |     418408 |     420629 |     374876 |     374145 |     406953
    miss rate                        |     62.74% |     62.74% |     61.88% |     61.81% |     57.54% |     56.65% |     55.47% |     55.46% |     62.72% |     62.28% |     62.21% |     62.44% |     58.21% |     55.68% |     54.96% |     56.75%
    mpki                             |       3.46 |       3.08 |       3.10 |       3.16 |       3.65 |       3.40 |       3.24 |       3.25 |       3.25 |       3.11 |       3.08 |       3.21 |       3.75 |       3.14 |       3.13 |       3.54
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    5771627 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    5779878 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  average dram access latency (ns)   |    1846.22 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    1845.42 |        inf |        inf |        inf |        inf |        inf |        inf |        inf
  average dram queueing delay        |    1784.97 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    1784.16 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |     38.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |     38.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     257127 |     236159 |     246423 |     246981 |     249790 |     235037 |     229322 |     233839 |     251960 |     245352 |     237519 |     244201 |     253920 |     215557 |     211001 |     241528
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      18703 |      20050 |      18512 |      18937 |      17938 |      14484 |       9625 |       6439 |      18542 |      20353 |      25477 |      24962 |      22360 |      21581 |      21386 |      20093
