                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7    
  Instructions                       |   11175663 |    3286512 |    3113412 |    3284156 |    2777992 |    3260424 |    3130753 |    3386737
  Cycles                             |    9036000 |    9036000 |    9036000 |    9036000 |    9036000 |    9036000 |    9036000 |    9036000
  IPC                                |       1.24 |       0.36 |       0.34 |       0.36 |       0.31 |       0.36 |       0.35 |       0.37
  Time (ns)                          |    2259000 |    2259000 |    2259000 |    2259000 |    2259000 |    2259000 |    2259000 |    2259000
  Idle time (ns)                     |       1472 |    1791439 |    1791792 |    1791481 |    1791900 |    1791946 |    1792046 |    1792119
  Idle time (%)                      |       0.1% |      79.3% |      79.3% |      79.3% |      79.3% |      79.3% |      79.3% |      79.3%
Branch predictor stats               |            |            |            |            |            |            |            |           
  num correct                        |    1368603 |    1027770 |     957761 |    1028311 |     816596 |    1017899 |     963159 |    1069664
  num incorrect                      |      77046 |       6228 |       8408 |       6119 |      12890 |       6715 |       8400 |       5002
  misprediction rate                 |      5.33% |      0.60% |      0.87% |      0.59% |      1.55% |      0.66% |      0.86% |      0.47%
  mpki                               |       6.89 |       1.90 |       2.70 |       1.86 |       4.64 |       2.06 |       2.68 |       1.48
TLB Summary                          |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    1630156 |      28967 |      31742 |      28186 |      37203 |      28534 |      31471 |      26494
    num misses                       |        170 |         26 |         26 |         28 |         26 |         26 |         26 |         26
    miss rate                        |      0.01% |      0.09% |      0.08% |      0.10% |      0.07% |      0.09% |      0.08% |      0.10%
    mpki                             |       0.02 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
  D-TLB                              |            |            |            |            |            |            |            |           
    num accesses                     |    2730935 |     645799 |     627594 |     644749 |     594495 |     643034 |     629850 |     655949
    num misses                       |       1484 |        146 |        147 |        130 |        150 |        128 |        127 |        125
    miss rate                        |      0.05% |      0.02% |      0.02% |      0.02% |      0.03% |      0.02% |      0.02% |      0.02%
    mpki                             |       0.13 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
  L2 TLB                             |            |            |            |            |            |            |            |           
    num accesses                     |       1654 |        172 |        173 |        158 |        176 |        154 |        153 |        151
    num misses                       |        584 |        140 |        143 |        134 |        141 |        135 |        133 |        135
    miss rate                        |     35.31% |     81.40% |     82.66% |     84.81% |     80.11% |     87.66% |     86.93% |     89.40%
    mpki                             |       0.05 |       0.04 |       0.05 |       0.04 |       0.05 |       0.04 |       0.04 |       0.04
Cache Summary                        |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |           
    num cache accesses               |    1630156 |      28967 |      31742 |      28186 |      37203 |      28534 |      31471 |      26494
    num cache misses                 |       2905 |        175 |        175 |        183 |        176 |        173 |        174 |        173
    miss rate                        |      0.18% |      0.60% |      0.55% |      0.65% |      0.47% |      0.61% |      0.55% |      0.65%
    mpki                             |       0.26 |       0.05 |       0.06 |       0.06 |       0.06 |       0.05 |       0.06 |       0.05
  Cache L1-D                         |            |            |            |            |            |            |            |           
    num cache accesses               |    2730935 |     645799 |     627594 |     644749 |     594495 |     643034 |     629850 |     655949
    num cache misses                 |      37390 |      13158 |      13369 |      13162 |      13520 |      13155 |      13221 |      12942
    miss rate                        |      1.37% |      2.04% |      2.13% |      2.04% |      2.27% |      2.05% |      2.10% |      1.97%
    mpki                             |       3.35 |       4.00 |       4.29 |       4.01 |       4.87 |       4.03 |       4.22 |       3.82
  Cache L2                           |            |            |            |            |            |            |            |           
    num cache accesses               |      42471 |      13441 |      13672 |      13461 |      14193 |      13716 |      13812 |      13487
    num cache misses                 |      28998 |      12109 |      12291 |      12153 |      12404 |      12160 |      12198 |      12014
    miss rate                        |     68.28% |     90.09% |     89.90% |     90.28% |     87.40% |     88.66% |     88.31% |     89.08%
    mpki                             |       2.59 |       3.68 |       3.95 |       3.70 |       4.47 |       3.73 |       3.90 |       3.55
  Cache L3                           |            |            |            |            |            |            |            |           
    num cache accesses               |      31497 |      12226 |      12423 |      12269 |      12901 |      12549 |      12615 |      12387
    num cache misses                 |      23697 |       6719 |       6864 |       6750 |       7672 |       7400 |       7280 |       7135
    miss rate                        |     75.24% |     54.96% |     55.25% |     55.02% |     59.47% |     58.97% |     57.71% |     57.60%
    mpki                             |       2.12 |       2.04 |       2.20 |       2.06 |       2.76 |       2.27 |       2.33 |       2.11
DRAM summary                         |            |            |            |            |            |            |            |           
  num dram accesses                  |      10710 |          0 |          0 |          0 |      10635 |          0 |          0 |          0
  average dram access latency (ns)   |      61.52 |        inf |        inf |        inf |      61.48 |        inf |        inf |        inf
  average dram queueing delay        |       0.27 |       0.00 |       0.00 |       0.00 |       0.23 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |           
  num loads from dram                |      10261 |        149 |        170 |        147 |        118 |         97 |        130 |         82
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       2007 |       1909 |       1957 |       1880 |       2560 |       2403 |       2419 |       2402
