8,9468594,4474013,73666199,35792032
7,9772353,4474009,74881239,35792016
6,9774903,4474009,74891439,35792016
3,10024824,4474119,75892770,35793656
9,9789099,4474119,74949867,35793656
13,9983218,4474009,75724699,35792016
11,9720596,4474009,74674211,35792016
10,9881817,4474009,75319095,35792016
4,10022950,4474123,75885306,35793688
2,10001566,4474009,75798091,35792016
14,10026835,4474011,75899155,35792024
12,9974619,4474009,75690303,35792016
5,9779015,4474009,74907887,35792016
1,9932778,4474009,75522939,35792016
0,76502160,4484600,610273778,35858565
