32240322,28063061,28699506,43199834,26320906,29526384,27644183,27907026,21691235,24299577,38044782,25633544,0
28664663,27012461,25082044,42455866,25666683,28583067,28570877,26647226,19412178,21340020,36047635,0,25633544
31802980,30169704,28073614,28378121,39347968,10384083,42327145,14263356,24751165,31122053,0,36047635,38044782
26800190,25626803,24174412,36419560,23866692,25675905,25729691,24035200,18363029,0,31122053,21340020,24299577
22024249,21388853,20566843,30298918,21915169,20100233,22334977,19255708,0,18363029,24751165,19412178,21691235
26400579,25437173,23996643,28145856,29355660,13289565,33226733,0,19255708,24035200,14263356,26647226,27907026
35042959,28780353,30007592,50806405,28505793,33744112,0,33226733,22334977,25729691,42327145,28570877,27644183
25177215,25148575,24600730,26520580,31482781,0,33744112,13289565,20100233,25675905,10384083,28583067,29526384
31321489,28538657,29965880,45173458,0,31482781,28505793,29355660,21915169,23866692,39347968,25666683,26320906
40177528,39483509,38634725,0,45173458,26520580,50806405,28145856,30298918,36419560,28378121,42455866,43199834
29701047,29913668,0,38634725,29965880,24600730,30007592,23996643,20566843,24174412,28073614,25082044,28699506
31410098,0,29913668,39483509,28538657,25148575,28780353,25437173,21388853,25626803,30169704,27012461,28063061
0,31410098,29701047,40177528,31321489,25177215,35042959,26400579,22024249,26800190,31802980,28664663,32240322

