13,75113876,38679867,552473438,301747809
12,75119338,38670518,552481266,301671249
11,75219047,38709551,553192154,301976365
10,75280200,38746476,553653115,302267069
9,74999578,38634952,551653028,301396179
8,75423920,38797482,554662870,302662081
7,75360899,38777547,554230294,302508161
6,75381066,38787204,554374946,302584913
5,75307277,38753531,553841790,302320565
4,75121683,38683294,552523430,301774161
3,75375834,38787239,554344194,302588121
2,75332743,38759446,554010316,302365401
1,75098984,38672332,552360439,301690149
0,169611194,104644651,1279453207,822059377
