20951193,24398613,13228003,13844393,13629246,13330342,0
20085928,23766218,12883678,13229995,13007866,0,13330342
20325338,24365390,13183846,13531146,0,13007866,13629246
20512857,24527714,13414646,0,13531146,13229995,13844393
20178126,23955135,0,13414646,13183846,12883678,13228003
32453046,0,23955135,24527714,24365390,23766218,24398613
0,32453046,20178126,20512857,20325338,20085928,20951193

