7048696,865282,907523,869306,1625832,824367,1136161,1209065,914011,852506,868927,0
16421163,1037053,1015627,1022522,869087,1029076,1332810,928534,1022873,1043499,0,868927
16656985,1042784,1017408,1016311,845568,1033084,1331730,916226,1022864,0,1043499,852506
11326815,987659,1098032,1040727,907980,1003506,1339599,1025322,0,1022864,1022873,914011
7138203,921858,1052428,1064586,1195010,895422,1246631,0,1025322,916226,928534,1209065
15836794,1312506,1344579,1359940,1130059,1018551,0,1246631,1339599,1331730,1332810,1136161
19398238,1019410,1000952,993861,821923,0,1018551,895422,1003506,1033084,1029076,824367
7040079,864063,895637,855289,0,821923,1130059,1195010,907980,845568,869087,1625832
13719463,994684,1040468,0,855289,993861,1359940,1064586,1040727,1016311,1022522,869306
10259759,983559,0,1040468,895637,1000952,1344579,1052428,1098032,1017408,1015627,907523
17862185,0,983559,994684,864063,1019410,1312506,921858,987659,1042784,1037053,865282
0,17862185,10259759,13719463,7040079,19398238,15836794,7138203,11326815,16656985,16421163,7048696

