4674541901,2402279524,1825893080,1729774296,1874620544,1749854432,1659751000,1611287116,37195687196,0
4599167177,8312622736,6090526692,5847150128,4948950756,5385605160,5198805024,5267134268,0,37195687196
3374015292,5189273040,6229190176,4402600308,3419355136,3810882408,4354891472,0,5267134268,1611287116
2472527788,2724635988,3546997216,4136354672,2037684784,2753640284,0,4354891472,5198805024,1659751000
2461810735,2445822272,2531052132,3051063024,4116134728,0,2753640284,3810882408,5385605160,1749854432
2579755298,2485678900,2409523900,2710439448,0,4116134728,2037684784,3419355136,4948950756,1874620544
4499622654,3004170984,3220322796,0,2710439448,3051063024,4136354672,4402600308,5847150128,1729774296
4382502964,3585613556,0,3220322796,2409523900,2531052132,3546997216,6229190176,6090526692,1825893080
3706556348,0,3585613556,3004170984,2485678900,2445822272,2724635988,5189273040,8312622736,2402279524
0,3706556348,4382502964,4499622654,2579755298,2461810735,2472527788,3374015292,4599167177,4674541901

