1908012677,2366604916,2559742608,2059015702,1911557344,1805128706,2021575482,2234709565,0
596215826,497130073,534712103,473309248,1648566289,964444421,462871028,0,2234709565
540669037,520436836,587293819,786070738,1744469554,1076921518,0,462871028,2021575482
883444829,1135867782,1601198378,874591985,1833939015,0,1076921518,964444421,1805128706
1284391725,2157164495,2007368499,1479811205,0,1833939015,1744469554,1648566289,1911557344
571189673,428069151,415038434,0,1479811205,874591985,786070738,473309248,2059015702
1200206944,564871064,0,415038434,2007368499,1601198378,587293819,534712103,2559742608
795117528,0,564871064,428069151,2157164495,1135867782,520436836,497130073,2366604916
0,795117528,1200206944,571189673,1284391725,883444829,540669037,596215826,1908012677

