15602381,628237,627189,646657,807951,645044,468299,657468,637973,624548,465404,477304,654779,655313,0
11255974,644956,668990,661756,848776,651767,504294,665344,655279,652709,496290,517807,643753,0,655313
14621922,632525,637638,646805,815066,640540,494448,653448,660513,633923,497523,498603,0,643753,654779
5682068,547444,514230,524993,824514,528988,1203410,517046,512112,550475,1204155,0,498603,517807,477304
5622703,531934,514641,518650,682466,527302,1191462,504082,513228,532684,0,1204155,497523,496290,465404
10409719,632950,696631,643738,990045,647573,552915,662312,673254,0,532684,550475,633923,652709,624548
10295155,653543,688438,650593,819890,645167,507440,652382,0,673254,513228,512112,660513,655279,637973
12783534,650042,660108,690496,965176,658799,511057,0,652382,662312,504082,517046,653448,665344,657468
5650026,534983,506914,522900,808738,527545,0,511057,507440,552915,1191462,1203410,494448,504294,468299
12484230,637443,646695,667586,961533,0,527545,658799,645167,647573,527302,528988,640540,651767,645044
8714615,949234,884370,975834,0,961533,808738,965176,819890,990045,682466,824514,815066,848776,807951
12275992,648745,657808,0,975834,667586,522900,690496,650593,643738,518650,524993,646805,661756,646657
8068123,652596,0,657808,884370,646695,506914,660108,688438,696631,514641,514230,637638,668990,627189
11507561,0,652596,648745,949234,637443,534983,650042,653543,632950,531934,547444,632525,644956,628237
0,11507561,8068123,12275992,8714615,12484230,5650026,12783534,10295155,10409719,5622703,5682068,14621922,11255974,15602381

