152052599,10756880,11673128,12688736,11751884,10083152,6259912,23441860,9377220,8790020,9123200,10399888,14585488,0
185772491,11187288,14806964,13684844,13229856,11418404,12106336,33137824,12635460,10003236,11575332,12621976,0,14585488
166265783,9170992,8982628,10244916,10046568,7896204,10010160,23593308,10035520,6699196,9475336,0,12621976,10399888
156195231,9258680,9982624,10762164,9425068,8354588,7337948,19476632,10419200,6514376,0,9475336,11575332,9123200
154781251,7119928,7060988,8247144,8112060,6461864,7973068,21214792,6388188,0,6514376,6699196,10003236,8790020
157633043,9640712,10197148,11224472,11225608,9208944,7710628,20555144,0,6388188,10419200,10035520,12635460,9377220
235042399,23153156,24464872,25546252,25260760,21307980,20901076,0,20555144,21214792,19476632,23593308,33137824,23441860
155667979,8549300,9076776,9682524,9559744,8979012,0,20901076,7710628,7973068,7337948,10010160,12106336,6259912
163471303,9092604,9279848,9126172,10712632,0,8979012,21307980,9208944,6461864,8354588,7896204,11418404,10083152
165632003,10471072,11138676,11959512,0,10712632,9559744,25260760,11225608,8112060,9425068,10046568,13229856,11751884
165284555,8913612,11741648,0,11959512,9126172,9682524,25546252,11224472,8247144,10762164,10244916,13684844,12688736
170929819,9858272,0,11741648,11138676,9279848,9076776,24464872,10197148,7060988,9982624,8982628,14806964,11673128
29794440,0,9858272,8913612,10471072,9092604,8549300,23153156,9640712,7119928,9258680,9170992,11187288,10756880
0,29794440,170929819,165284555,165632003,163471303,155667979,235042399,157633043,154781251,156195231,166265783,185772491,152052599

