144918526,68640296,68654028,73782952,68639540,67361708,69102692,68654544,64649844,0
143706560,68627496,68642048,73771092,68627980,67343572,69095632,68659516,0,64649844
146671735,72848936,72886296,78278548,72867324,71489932,73429052,0,68659516,68654544
147605003,73380012,73413628,79217800,73402444,72015616,0,73429052,69095632,69102692
151990579,71440592,71456548,76761436,71441184,0,72015616,71489932,67343572,67361708
148013747,72833592,72848760,78266336,0,71441184,73402444,72867324,68627980,68639540
161133141,78262972,78278448,0,78266336,76761436,79217800,78278548,73771092,73782952
148988462,72852948,0,78278448,72848760,71456548,73413628,72886296,68642048,68654028
141524632,0,72852948,78262972,72833592,71440592,73380012,72848936,68627496,68640296
0,141524632,148988462,161133141,148013747,151990579,147605003,146671735,143706560,144918526

