137863039,7237532,7335096,6777464,9231512,8001448,7553820,5425124,19083216,6809384,6428552,11680460,4987276,7301852,0
132126723,6879828,6855180,7218248,6514744,4624868,6012912,5770592,21283656,6567008,5955916,10979976,4897448,0,7301852
136138427,4523752,4593544,4268388,4620364,4769180,5515736,3901232,17404600,4208912,4216160,9700772,0,4897448,4987276
194819531,14285192,14387900,13500468,13731064,13172776,12905460,13341148,54611436,12464916,14067096,0,9700772,10979976,11680460
151382487,7105720,6324380,5779368,7546004,7744752,7502904,7189512,27638680,6001012,0,14067096,4216160,5955916,6428552
150904539,6134728,7324348,5981044,7321164,7310764,7775864,5366804,26537600,0,6001012,12464916,4208912,6567008,6809384
260442982,27461188,28810956,25438648,26886876,22172692,22748740,21693336,0,26537600,27638680,54611436,17404600,21283656,19083216
139721431,6348936,7299884,6091564,6502220,6518496,5112712,0,21693336,5366804,7189512,13341148,3901232,5770592,5425124
138874167,8323828,9118176,7507476,8582516,7839812,0,5112712,22748740,7775864,7502904,12905460,5515736,6012912,7553820
136057215,8015332,8097716,8491868,7951900,0,7839812,6518496,22172692,7310764,7744752,13172776,4769180,4624868,8001448
151415479,7976916,7849492,7925488,0,7951900,8582516,6502220,26886876,7321164,7546004,13731064,4620364,6514744,9231512
154274007,6756164,7014224,0,7925488,8491868,7507476,6091564,25438648,5981044,5779368,13500468,4268388,7218248,6777464
24790780,7874228,0,7014224,7849492,8097716,9118176,7299884,28810956,7324348,6324380,14387900,4593544,6855180,7335096
27824248,0,7874228,6756164,7976916,8015332,8323828,6348936,27461188,6134728,7105720,14285192,4523752,6879828,7237532
0,27824248,24790780,154274007,151415479,136057215,138874167,139721431,260442982,150904539,151382487,194819531,136138427,132126723,137863039

