184035771,11246820,12098124,12721000,35932708,11988384,14190388,7987532,20698916,16716212,18329640,0
172689575,15194856,18116624,17098264,36771104,12939860,17486580,11475672,22924176,19406664,0,18329640
173237935,15455804,14682080,16122148,34644132,14104524,13414496,11825172,20861024,0,19406664,16716212
208581403,14870396,16028232,17830316,53599240,17860544,19100584,11935768,0,20861024,22924176,20698916
161812643,7844016,7334816,7998392,26924084,7308404,8078944,0,11935768,11825172,11475672,7987532
171021071,10295232,11915960,13803776,32530708,11980648,0,8078944,19100584,13414496,17486580,14190388
168762655,10386812,10767080,13457240,33640560,0,11980648,7308404,17860544,14104524,12939860,11988384
292971427,33914480,32045788,33060736,0,33640560,32530708,26924084,53599240,34644132,36771104,35932708
174394987,11458448,12283424,0,33060736,13457240,13803776,7998392,17830316,16122148,17098264,12721000
19002582,9461292,0,12283424,32045788,10767080,11915960,7334816,16028232,14682080,18116624,12098124
15956752,0,9461292,11458448,33914480,10386812,10295232,7844016,14870396,15455804,15194856,11246820
0,15956752,19002582,174394987,292971427,168762655,171021071,161812643,208581403,173237935,172689575,184035771

