79536365,3821443,2744510,19379265,3405893,19820569,2929871,3453867,0
81214340,3854414,31728178,2273791,3481044,25460659,3000131,0,3453867
95080444,5881607,2334770,19325467,20522133,4560866,0,3000131,2929871
78638230,4478708,3475466,3831311,5467756,0,4560866,25460659,19820569
99964354,6092739,2446743,1042810,0,5467756,20522133,3481044,3405893
91183042,4250407,1415804,0,1042810,3831311,19325467,2273791,19379265
86846214,28173011,0,1415804,2446743,3475466,2334770,31728178,2744510
102912092,0,28173011,4250407,6092739,4478708,5881607,3854414,3821443
0,102912092,86846214,91183042,99964354,78638230,95080444,81214340,79536365

