4212848,2990852,1382282,1399931,1389461,1361817,1421900,1339757,1328046,1333916,0
1290696,3004217,1398262,1408582,1376932,1354537,1410500,1322674,1338652,0,1333916
1287810,2975913,1380418,1396886,1358496,1345848,1400799,1336216,0,1338652,1328046
1296796,2966642,1367536,1359865,1359496,1337714,1384245,0,1336216,1322674,1339757
1185962,2981294,1429981,1395960,1365017,1432209,0,1384245,1400799,1410500,1421900
1308908,2988582,1421111,1400503,1389269,0,1432209,1337714,1345848,1354537,1361817
1147168,2901678,1396621,1386574,0,1389269,1365017,1359496,1358496,1376932,1389461
1185872,3023157,1458634,0,1386574,1400503,1395960,1359865,1396886,1408582,1399931
1078891,3000056,0,1458634,1396621,1421111,1429981,1367536,1380418,1398262,1382282
3349742,0,3000056,3023157,2901678,2988582,2981294,2966642,2975913,3004217,2990852
0,3349742,1078891,1185872,1147168,1308908,1185962,1296796,1287810,1290696,4212848

