10860991,2071380,2362734,2918286,2348363,2657024,2648913,0
10339199,1723232,1854831,4448806,1872008,2216394,0,2648913
23463668,2894484,2972701,2500651,3007622,0,2216394,2657024
26237135,2650158,2707012,2399029,0,3007622,1872008,2348363
10305434,2008365,2129013,0,2399029,2500651,4448806,2918286
23691981,2597593,0,2129013,2707012,2972701,1854831,2362734
33638272,0,2597593,2008365,2650158,2894484,1723232,2071380
0,33638272,23691981,10305434,26237135,23463668,10339199,10860991

