107256207,10351348,10256560,11406948,8734112,7842372,10433312,10244680,10315124,7951536,0
58405735,7583332,7460872,8447720,15268344,17729780,7263976,7274500,7336196,0,7951536
142309131,10346600,10237956,11487664,7887832,7260704,10343928,10333820,0,7336196,10315124
136836019,10281084,10321604,11456096,8016916,7420580,10356792,0,10333820,7274500,10244680
139496531,10320680,10356088,11591976,8147284,7144696,0,10356792,10343928,7263976,10433312
58357291,7540032,7354848,8492480,15213936,0,7144696,7420580,7260704,17729780,7842372
60422815,8009212,7990516,9084680,0,15213936,8147284,8016916,7887832,15268344,8734112
153389043,11362528,11395316,0,9084680,8492480,11591976,11456096,11487664,8447720,11406948
131330374,10268876,0,11395316,7990516,7354848,10356088,10321604,10237956,7460872,10256560
127282312,0,10268876,11362528,8009212,7540032,10320680,10281084,10346600,7583332,10351348
0,127282312,131330374,153389043,60422815,58357291,139496531,136836019,142309131,58405735,107256207

