14731062,18129804,7517992,7754864,7164468,7227984,7206308,7190056,7263412,7224712,7270712,7225824,0
8836311,17962892,7504904,7267880,7088472,7141668,7119040,7042304,7085728,7059432,7066628,0,7225824
8696302,18012684,7315772,7261552,7005328,7097004,7106008,7054828,7124944,7045332,0,7066628,7270712
8625022,17947568,7325544,7246752,7041624,7183336,7119152,7049512,7156744,0,7045332,7059432,7224712
8741638,18089324,7400340,7315584,7105328,7218260,7197532,7137172,0,7156744,7124944,7085728,7263412
8925278,18130664,7525084,7303172,7091148,7111576,7129744,0,7137172,7049512,7054828,7042304,7190056
20320594,17983200,7500816,7295896,7033324,7184840,0,7129744,7197532,7119152,7106008,7119040,7206308
7197917,18038988,7339564,7590420,7052296,0,7184840,7111576,7218260,7183336,7097004,7141668,7227984
8631998,17934264,7450628,7216064,0,7052296,7033324,7091148,7105328,7041624,7005328,7088472,7164468
7710342,18189672,7483444,0,7216064,7590420,7295896,7303172,7315584,7246752,7261552,7267880,7754864
7496421,17904628,0,7483444,7450628,7339564,7500816,7525084,7400340,7325544,7315772,7504904,7517992
25005974,0,17904628,18189672,17934264,18038988,17983200,18130664,18089324,17947568,18012684,17962892,18129804
0,25005974,7496421,7710342,8631998,7197917,20320594,8925278,8741638,8625022,8696302,8836311,14731062

