88367460,27589424,27586596,31783924,27589648,27606320,27594632,27587148,27724492,27586372,35976064,27835040,27586876,27630296,27586856,0
89714287,27587028,27586900,31781188,27589792,27609188,27597096,27587128,27602028,27586372,35976144,27835364,27586792,27677460,0,27586856
89476575,27639196,27846832,32034620,27849708,27830496,27653712,27715348,27691972,28149892,36071464,28629100,27702516,0,27677460,27630296
92680591,27587116,27586820,35976636,27593424,27601268,27594036,27589440,27601104,27586424,35975912,27835036,0,27702516,27586792,27586876
96003253,27835412,27844552,32039268,27848408,27920672,27872356,27837848,28094364,27841444,36223992,0,27835036,28629100,27835364,27835040
99566683,35976024,35978240,40170980,44369920,35995088,35983860,35976548,35992628,35975488,0,36223992,35975912,36071464,35976144,35976064
95125351,27586104,27586508,31780920,27596424,27643344,27610028,27586488,27910136,0,35975488,27841444,27586424,28149892,27586372,27586372
90761758,27619840,27641436,32185696,27645144,27684864,27633660,27672012,0,27910136,35992628,28094364,27601104,27691972,27602028,27724492
92789607,27586760,27586820,31781284,27590128,27605960,27594668,0,27672012,27586488,35976548,27837848,27589440,27715348,27587128,27587148
89838567,27594032,27614604,31808500,27611536,27627224,0,27594668,27633660,27610028,35983860,27872356,27594036,27653712,27597096,27594632
90167851,27601528,27653776,31845348,27660252,0,27627224,27605960,27684864,27643344,35995088,27920672,27601268,27830496,27609188,27606320
92906007,27590860,27598840,31794488,0,27660252,27611536,27590128,27645144,27596424,44369920,27848408,27593424,27849708,27589792,27589648
95959991,31789764,31781628,0,31794488,31845348,31808500,31781284,32185696,31780920,40170980,32039268,35976636,32034620,31781188,31783924
92352207,27603568,0,31781628,27598840,27653776,27614604,27586820,27641436,27586508,35978240,27844552,27586820,27846832,27586900,27586596
91831728,0,27603568,31789764,27590860,27601528,27594032,27586760,27619840,27586104,35976024,27835412,27587116,27639196,27587028,27589424
0,91831728,92352207,95959991,92906007,90167851,89838567,92789607,90761758,95125351,99566683,96003253,92680591,89476575,89714287,88367460

