176908731,15884900,16867556,16422360,10669844,16962496,13705544,10842356,0
73941639,10930756,11457108,11038024,29129920,10842260,17170964,0,10842356
77053351,13290704,14020404,13685040,16815580,14247312,0,17170964,13705544
153282371,15811964,17309248,16599052,10588492,0,14247312,10842260,16962496
73457910,10714924,11541476,10962428,0,10588492,16815580,29129920,10669844
181258843,15724568,16773500,0,10962428,16599052,13685040,11038024,16422360
160404520,16042664,0,16773500,11541476,17309248,14020404,11457108,16867556
218559444,0,16042664,15724568,10714924,15811964,13290704,10930756,15884900
0,218559444,160404520,181258843,73457910,153282371,77053351,73941639,176908731

