192535197,199839564,142976940,145428200,143344428,142151692,0
189071036,197310372,141599380,142970880,140861444,0,142151692
190028792,199706752,142800652,144177944,0,140861444,143344428
192266092,201651200,144946628,0,144177944,142970880,145428200
190942179,199381716,0,144946628,142800652,141599380,142976940
263313360,0,199381716,201651200,199706752,197310372,199839564
0,263313360,190942179,192266092,190028792,189071036,192535197

