40520086,23920930,30981680,37953926,14753725,24699907,43779896,39578226,9995242,29687286,29354347,38356379,32090904,0
33573398,31163221,24582816,25597899,26864586,27863678,25626537,27109808,29969987,28869781,24945641,24859348,0,32090904
34489490,34811766,24852766,24800397,31028960,28843770,25340465,26096847,36422367,29920732,27108735,0,24859348,38356379
31900354,32666275,24501648,24375138,26160048,27476931,29346061,28454605,29188724,29883286,0,27108735,24945641,29354347
37471613,33460568,28622541,30745922,27721037,31314772,32188377,32451230,28556553,0,29883286,29920732,28869781,29687286
37818776,23656555,30018080,36497564,15471534,24369888,41046128,38012615,0,28556553,29188724,36422367,29969987,9995242
38274063,38790529,22929664,29912768,33089967,30663481,27070465,0,38012615,32451230,28454605,26096847,27109808,39578226
37122317,38858337,23224864,27642403,34791907,31134089,0,27070465,41046128,32188377,29346061,25340465,25626537,43779896
36941660,31894081,26032526,28797802,24901947,0,31134089,30663481,24369888,31314772,27476931,28843770,27863678,24699907
33761374,25855123,25191169,30199902,0,24901947,34791907,33089967,15471534,27721037,26160048,31028960,26864586,14753725
34017672,36688282,23467971,0,30199902,28797802,27642403,29912768,36497564,30745922,24375138,24800397,25597899,37953926
31297265,29764766,0,23467971,25191169,26032526,23224864,22929664,30018080,28622541,24501648,24852766,24582816,30981680
41077221,0,29764766,36688282,25855123,31894081,38858337,38790529,23656555,33460568,32666275,34811766,31163221,23920930
0,41077221,31297265,34017672,33761374,36941660,37122317,38274063,37818776,37471613,31900354,34489490,33573398,40520086

