13,9325766,4194389,70857931,33555056
3,9499854,4194389,71554283,33555056
8,9298606,4194499,70750935,33556696
12,9338822,4194389,70910155,33555056
4,9302882,4194389,70766395,33555056
10,9313803,4194389,70810079,33555056
9,9298003,4194389,70746879,33555056
5,9674381,4194721,72257381,33559988
6,9396364,4194389,71140323,33555056
14,9335865,4194389,70898327,33555056
15,9561796,4194391,71802039,33555064
7,9302644,4194392,70765439,33555068
2,9324653,4194503,70855119,33556712
11,8998872,4194393,69550351,33555072
1,9350270,4194389,70955947,33555056
0,75958265,4204855,605858139,33618940
