23,5552007,1948976,37204817,13783602
22,237226143,124086318,1047969964,531643090
21,240087492,125649420,1061389867,537069473
20,242630765,126755473,1069291400,544256404
19,150953286,78664325,667632858,334149439
18,154487668,81000490,683221838,347270754
17,245175041,128212388,1081580412,550711992
16,234466009,122744128,1038602453,522656886
15,34043647,11677699,251640523,80667130
14,32974097,11300677,243757778,78059999
13,32304421,11093482,238758373,76634951
12,31066302,10657025,229633149,73616401
11,26100114,8944063,192944230,61781933
10,25227127,8642913,186495842,59701216
9,26065521,8938821,192675236,61746579
8,42098656,14760676,189706602,59209897
7,223336178,78321710,1006579141,314279604
6,42166308,14788400,190071445,59356118
5,42010941,14730961,189326517,59099614
4,42179767,14789643,190080023,59330734
3,210340546,73754602,947942514,295907612
2,41969979,14716619,189145132,59044682
1,3974710,2551544,72682317,34878640
0,2495824,765215,15053246,4771874
