43683628,50900432,7255094,23112019,9568524,20407524,0
46464339,53333547,9676569,7797395,12010569,0,20407524
40110812,85582692,37929904,34818135,0,12010569,9568524
44540755,51758675,8620697,0,34818135,7797395,23112019
37567457,70903471,0,8620697,37929904,9676569,7255094
109116673,0,70903471,51758675,85582692,53333547,50900432
0,109116673,37567457,44540755,40110812,46464339,43683628

