1809905,2004361,792733,805160,752301,763084,763915,763027,772937,772549,758057,762176,759392,0
847675,2012065,802251,814962,760486,760498,765257,778657,779006,765155,771959,770463,0,759392
1008165,2008200,784004,787492,744993,754960,759753,760584,758580,757997,759518,0,770463,762176
978692,2001680,787081,786050,754694,757386,764092,738620,752720,740378,0,759518,771959,758057
982184,2010146,788552,792051,752896,756412,760875,755046,766728,0,740378,757997,765155,772549
995435,2021675,791510,799075,750659,761437,776587,761003,0,766728,752720,758580,779006,772937
1013904,2023111,782657,800669,741745,755187,760422,0,761003,755046,738620,760584,778657,763027
1002295,2014796,796024,796113,748487,760885,0,760422,776587,760875,764092,759753,765257,763915
980424,2010366,789787,792679,744419,0,760885,755187,761437,756412,757386,754960,760498,763084
965614,1999221,783921,781029,0,744419,748487,741745,750659,752896,754694,744993,760486,752301
877885,2026829,804834,0,781029,792679,796113,800669,799075,792051,786050,787492,814962,805160
876825,2039792,0,804834,783921,789787,796024,782657,791510,788552,787081,784004,802251,792733
5005885,0,2039792,2026829,1999221,2010366,2014796,2023111,2021675,2010146,2001680,2008200,2012065,2004361
0,5005885,876825,877885,965614,980424,1002295,1013904,995435,982184,978692,1008165,847675,1809905

