416932,58343,591,818,528,718,2396,511,513,581,544,534,1716,594,519,5083,4687,5046,2886,3861,5912,5475,4507,6008,4694,4402,6230,4830,19651,7530,1287165,491916,760055,711162,34702,73264,52601,80988,42792,69289,44843,53360,116619,123243,0
39942,74331,97,1494,59,49,429,43,58,28,48,101,15,55,2252,6704,27,85,0,0,0,0,471,0,0,0,0,0,10206,20786,1341,1479,1130,4976,3734,5827,913,1304,1144,1428,1025,1683,14186,0,123243
40656,72732,48,1674,64,69,399,61,73,36,64,98,72,48,1835,6963,24,85,0,0,0,0,627,24,24,0,0,0,18396,13830,1362,1387,1291,4898,4801,5967,921,1056,1277,1615,1285,1169,0,14186,116619
22642,41459,93,1764,85,49,466,46,43,67,1127,1268,757,1079,40,1987,24,47,0,0,0,0,537,0,5520,1557,5732,2727,916,6880,685,833,775,839,2542,1199,1045,1689,5177,9239,4545,0,1169,1683,53360
21430,39760,208,1675,56,51,263,28,60,117,1090,1008,470,1433,69,1991,24,43,0,0,0,0,462,24,2963,4250,2812,4670,447,6686,475,502,439,532,2238,674,652,947,5213,5146,0,4545,1285,1025,44843
27853,54385,131,1478,86,73,385,45,33,91,1409,1485,1604,699,42,1777,27,55,0,0,0,0,399,0,5194,6341,3365,2719,1063,9483,560,658,618,718,3140,1129,871,1393,7619,0,5146,9239,1615,1428,69289
22358,41597,101,1363,109,44,225,43,36,66,743,924,1070,1412,47,1805,0,45,0,0,0,24,444,0,3575,3873,3465,4161,842,6875,540,786,653,566,2421,843,709,1113,0,7619,5213,5177,1277,1144,42792
32149,57817,204,1643,74,99,2056,1430,1069,1593,51,111,87,45,124,2470,0,67,0,0,5886,3908,5864,4835,0,24,0,24,120,10184,819,955,741,1080,8420,10307,9527,0,1113,1393,947,1689,1056,1304,80988
21380,42678,97,1582,98,56,1334,829,1360,501,65,137,24,44,23,1676,27,45,0,24,2678,3880,5539,2919,27,0,0,0,24,6297,729,576,516,594,4817,5070,0,9527,709,871,652,1045,921,913,52601
25117,46734,87,1203,88,55,1024,1146,1232,1408,31,52,37,49,50,1188,26,51,0,26,2970,4955,3506,4888,0,0,0,0,0,8725,4179,3989,3393,3473,5977,0,5070,10307,843,1129,674,1199,5967,5827,73264
15045,30402,72,902,22,47,798,675,470,836,25,76,47,43,64,1238,0,30,0,0,2939,2509,2548,2235,0,0,0,0,48,4291,2329,2505,2139,2370,0,5977,4817,8420,2421,3140,2238,2542,4801,3734,34702
23249,44486,1168,1646,721,1446,187,24,30,72,30,23,43,36,28,1258,3010,5691,2841,2953,0,2,364,4,0,0,0,0,27,5957,4495,7687,5435,0,2370,3473,594,1080,566,718,532,839,4898,4976,711162
21475,40033,1098,2319,1076,532,215,39,23,88,26,85,29,48,50,1178,5269,2150,3190,2694,2,4,226,0,0,0,0,0,27,4577,5705,4747,0,5435,2139,3393,516,741,653,618,439,775,1291,1130,760055
25079,46218,739,2329,1327,1325,165,33,33,43,26,123,60,46,48,1201,5105,2695,3914,3778,7,0,275,2,0,0,0,0,24,5729,6157,0,4747,7687,2505,3989,576,955,786,658,502,833,1387,1479,491916
24144,44532,1345,2284,1169,860,135,44,47,50,28,46,34,57,24,1264,7142,2760,1364,3696,28,4,373,2,0,0,0,0,53,4571,0,6157,5705,4495,2329,4179,729,819,540,560,475,685,1362,1341,1287165
17027,202433,187,616,651,2128,102,0,0,8,1,26,4,0,5145,13192,192,175,68,42,40,53,242,85,54,82,99,84,24296,0,4571,5729,4577,5957,4291,8725,6297,10184,6875,9483,6686,6880,13830,20786,7530
21024,243725,121,842,710,3330,100,0,0,0,1,26,6,0,6412,21391,175,641,49,175,105,126,1432,69,85,118,68,125,0,24296,53,24,27,27,48,0,24,120,842,1063,447,916,18396,10206,19651
10701,132260,249,742,793,688,120,0,4,0,3334,5557,2985,3511,22,31,150,143,20,55,80,150,75,51,3700,4547,3748,0,125,84,0,0,0,0,0,0,0,24,4161,2719,4670,2727,0,0,4830
10910,123249,213,739,839,871,106,26,0,34,4138,4450,3965,4659,18,60,109,291,33,68,65,78,64,287,3864,4114,0,3748,68,99,0,0,0,0,0,0,0,0,3465,3365,2812,5732,0,0,6230
11737,143453,205,708,941,764,156,0,8,0,4914,3619,4141,3719,16,16,151,96,80,94,91,66,56,48,4169,0,4114,4547,118,82,0,0,0,0,0,0,0,24,3873,6341,4250,1557,0,0,4402
11370,139229,149,774,697,942,120,2,0,41,3528,2312,5141,5362,39,44,180,176,9,34,61,67,70,100,0,4169,3864,3700,85,54,0,0,0,0,0,0,27,0,3575,5194,2963,5520,24,0,4694
11434,142481,211,680,627,992,4918,2369,4074,4894,1,40,24,0,14,5,235,185,47,80,6793,3683,3897,0,100,48,287,51,69,85,2,2,0,4,2235,4888,2919,4835,0,0,24,0,24,0,6008
10782,137980,158,698,517,898,4686,3196,3872,2830,1,20,0,0,8,1594,245,126,42,89,3226,3902,0,3897,70,56,64,75,1432,242,373,275,226,364,2548,3506,5539,5864,444,399,462,537,627,471,4507
11114,131752,213,688,621,996,4731,5771,3285,4216,1,40,6,0,16,10,138,235,73,87,4697,0,3902,3683,67,66,78,150,126,53,4,0,4,2,2509,4955,3880,3908,24,0,0,0,0,0,5475
11253,125976,145,802,829,863,5052,3464,4021,4204,1,3,10,5,0,10,91,211,49,135,0,4697,3226,6793,61,91,65,80,105,40,28,7,2,0,2939,2970,2678,5886,0,0,0,0,0,0,5912
116090,122170,2258,3742,4207,4803,80,4,2,14,5,34,2,0,0,9,7322,3432,2139,0,135,87,89,80,34,94,68,55,175,42,3696,3778,2694,2953,0,26,24,0,0,0,0,0,0,0,3861
9026,110230,3050,2487,4088,3738,80,2,0,0,1,0,0,0,0,1,5222,4015,0,2139,49,73,42,47,9,80,33,20,49,68,1364,3914,3190,2841,0,0,0,0,0,0,0,0,0,0,2886
9790,118314,2965,4379,4436,3460,93,21,19,20,22,51,22,26,24,98,5254,0,4015,3432,211,235,126,185,176,96,291,143,641,175,2760,2695,2150,5691,30,51,45,67,45,55,43,47,85,85,5046
15007,187139,7822,5787,4401,4989,80,16,4,8,15,0,18,0,1,38,0,5254,5222,7322,91,138,245,235,180,151,109,150,175,192,7142,5105,5269,3010,0,26,27,0,0,27,24,24,24,27,4687
9786,2425111,152,709,229,250,344,222,242,288,254,245,252,307,4287,0,38,98,1,9,10,10,1594,5,44,16,60,31,21391,13192,1264,1201,1178,1258,1238,1188,1676,2470,1805,1777,1991,1987,6963,6704,5083
6426,1046260,132,661,241,192,372,176,174,203,176,257,198,287,0,4287,1,24,0,0,0,16,8,14,39,16,18,22,6412,5145,24,48,50,28,64,50,23,124,47,42,69,40,1835,2252,519
7168,1045754,139,726,264,206,430,204,189,194,206,328,718,0,287,307,0,26,0,0,5,0,0,0,5362,3719,4659,3511,0,0,57,46,48,36,43,49,44,45,1412,699,1433,1079,48,55,594
3813,1051476,163,671,179,163,287,198,163,241,254,237,0,718,198,252,18,22,0,2,10,6,0,24,5141,4141,3965,2985,6,4,34,60,29,43,47,37,24,87,1070,1604,470,757,72,15,1716
6579,1047165,180,898,183,173,291,192,173,215,260,0,237,328,257,245,0,51,0,34,3,40,20,40,2312,3619,4450,5557,26,26,46,123,85,23,76,52,137,111,924,1485,1008,1268,98,101,534
6619,1050844,186,595,204,215,316,212,268,232,0,260,254,206,176,254,15,22,1,5,1,1,1,1,3528,4914,4138,3334,1,1,28,26,26,30,25,31,65,51,743,1409,1090,1127,64,48,544
4020,1048004,190,600,170,232,413,260,302,0,232,215,241,194,203,288,8,20,0,14,4204,4216,2830,4894,41,0,34,0,0,8,50,43,88,72,836,1408,501,1593,66,91,117,67,36,28,581
6397,1046499,152,575,253,227,347,389,0,302,268,173,163,189,174,242,4,19,0,2,4021,3285,3872,4074,0,8,0,4,0,0,47,33,23,30,470,1232,1360,1069,36,33,60,43,73,58,513
6309,1049521,193,573,197,163,366,0,389,260,212,192,198,204,176,222,16,21,2,4,3464,5771,3196,2369,2,0,26,0,0,0,44,33,39,24,675,1146,829,1430,43,45,28,46,61,43,511
4318,1050848,201,985,393,403,0,366,347,413,316,291,287,430,372,344,80,93,80,80,5052,4731,4686,4918,120,156,106,120,100,102,135,165,215,187,798,1024,1334,2056,225,385,263,466,399,429,2396
