21982271,6245544,6246274,6931553,6245412,6128878,6314214,6246340,5882667,0
21681190,6244993,6245835,6931143,6245097,6127958,6315016,6250160,0,5882667
21495540,6628466,6634730,7353936,6631983,6509730,6723099,0,6250160,6246340
21681572,6714326,6718654,7492755,6719907,6595135,0,6723099,6315016,6314214
23069767,6500416,6501317,7211422,6500489,0,6595135,6509730,6127958,6128878
21834067,6627577,6628429,7353429,0,6500489,6719907,6631983,6245097,6245412
23666415,7353050,7353915,0,7353429,7211422,7492755,7353936,6931143,6931553
22074770,6628964,0,7353915,6628429,6501317,6718654,6634730,6245835,6246274
20210575,0,6628964,7353050,6627577,6500416,6714326,6628466,6244993,6245544
0,20210575,22074770,23666415,21834067,23069767,21681572,21495540,21681190,21982271

