96550574,18751396,18658764,19455812,29475528,45418912,0
97404475,17965548,17830940,18017004,28626612,0,45418912
104433711,22809600,23618528,25924368,0,28626612,29475528
233871551,29781092,30372892,0,25924368,18017004,19455812
282656042,30297720,0,30372892,23618528,17830940,18658764
286562652,0,30297720,29781092,22809600,17965548,18751396
0,286562652,282656042,233871551,104433711,97404475,96550574

