517031399,18070944,13742536,147652812,19163104,144706432,14425372,16790500,0
524625642,15648004,240354504,9322028,17037628,187151912,12256760,0,16790500
573575032,23569820,9376204,143613832,149824424,18356688,0,12256760,14425372
507980527,17985344,13995148,15395532,24821152,0,18356688,187151912,144706432
595792163,27300984,12710672,6973744,0,24821152,149824424,17037628,19163104
557976498,17006800,5679100,0,6973744,15395532,143613832,9322028,147652812
546902395,205894088,0,5679100,12710672,13995148,9376204,240354504,13742536
679341640,0,205894088,17006800,27300984,17985344,23569820,15648004,18070944
0,679341640,546902395,557976498,595792163,507980527,573575032,524625642,517031399

