106485091,10005372,12530932,25205436,150873540,152482624,10765380,10664768,11887944,12503980,8249008,8274600,0
142679884,7749176,7979728,8276792,8572596,9258248,7821432,7083612,6416472,157435860,103498432,0,8274600
109797707,7161108,7070468,9171068,7096076,8107556,6161644,6307872,147893848,5140212,0,103498432,8249008
191117315,10706656,11784472,206009036,15368676,18074712,11171900,10372360,11310812,0,5140212,157435860,12503980
109498587,8839264,9923104,17110484,146330984,9912188,8474896,8363460,0,11310812,147893848,6416472,11887944
128187283,138943576,10579332,18754252,9134552,10131824,142892592,0,8363460,10372360,6307872,7083612,10664768
100431404,8370328,149456852,17360220,7971340,9782692,0,142892592,8474896,11171900,6161644,7821432,10765380
106802195,10663648,153619280,28504664,11343388,0,9782692,10131824,9912188,18074712,8107556,9258248,152482624
114181667,8810228,11028200,24265524,0,11343388,7971340,9134552,146330984,15368676,7096076,8572596,150873540
254108488,14961628,14717716,0,24265524,28504664,17360220,18754252,17110484,206009036,9171068,8276792,25205436
155460686,11521396,0,14717716,11028200,153619280,149456852,10579332,9923104,11784472,7070468,7979728,12530932
245824762,0,11521396,14961628,8810228,10663648,8370328,138943576,8839264,10706656,7161108,7749176,10005372
0,245824762,155460686,254108488,114181667,106802195,100431404,128187283,109498587,191117315,109797707,142679884,106485091

