29552579,2046269,1869199,2715500,1955095,2137010,2382461,2339049,5825892,1926137,2493287,3079779,0
40029129,3296207,3353678,5021232,3107533,3271198,3985855,3684758,11668111,3276125,4016363,0,3079779
35176514,2255954,2544672,3498469,2128843,2572572,3003122,2875814,8208448,2545505,0,4016363,2493287
29726713,2078854,2014030,2959377,1711093,1762202,2635775,2300750,5905281,0,2545505,3276125,1926137
58465105,7041925,6581014,9857058,6171668,7299103,7495047,6719953,0,5905281,8208448,11668111,5825892
30017115,2297846,2508005,3382343,2315444,1692865,3038543,0,6719953,2300750,2875814,3684758,2339049
30930402,2335561,2672550,3877158,2113021,2228331,0,3038543,7495047,2635775,3003122,3985855,2382461
30169636,2025669,2111551,2902948,1822259,0,2228331,1692865,7299103,1762202,2572572,3271198,2137010
29561773,1684006,2016107,2855821,0,1822259,2113021,2315444,6171668,1711093,2128843,3107533,1955095
37701113,3015838,3001665,0,2855821,2902948,3877158,3382343,9857058,2959377,3498469,5021232,2715500
6472643,2025987,0,3001665,2016107,2111551,2672550,2508005,6581014,2014030,2544672,3353678,1869199
6807463,0,2025987,3015838,1684006,2025669,2335561,2297846,7041925,2078854,2255954,3296207,2046269
0,6807463,6472643,37701113,29561773,30169636,30930402,30017115,58465105,29726713,35176514,40029129,29552579

