103498291,75578392,66086132,71150316,69620236,73207360,66085744,77155984,90105244,76927616,0
90661950,73202960,65392788,69549932,74297736,70661672,65322388,75714188,93830348,0,76927616
102582140,85009388,77551536,81642940,80146936,81259616,77485080,85100028,0,93830348,90105244
88308419,72044096,64670652,68532040,66955560,70486772,64485160,0,85100028,75714188,77155984
78540932,63000756,54536752,58561080,57020988,60630296,0,64485160,77485080,65322388,66085744
85490307,69181024,60630132,64654368,63098224,0,60630296,70486772,81259616,70661672,73207360
82863191,65589104,57013032,61053820,0,63098224,57020988,66955560,80146936,74297736,69620236
82925967,67147704,58550720,0,61053820,64654368,58561080,68532040,81642940,69549932,71150316
79466171,62994648,0,58550720,57013032,60630132,54536752,64670652,77551536,65392788,66086132
88975120,0,62994648,67147704,65589104,69181024,63000756,72044096,85009388,73202960,75578392
0,88975120,79466171,82925967,82863191,85490307,78540932,88308419,102582140,90661950,103498291

