45004308,4428231,4897365,4472424,11556960,4209473,4969441,3700298,4077178,4937688,0
35819745,3455625,4336005,3390758,9718906,4407640,3892246,3350674,3289855,0,4937688
35864207,2961974,3441640,3079952,7687521,3041835,3421048,2639264,0,3289855,4077178
35694068,2762597,2770060,2403022,7079422,3094313,3021255,0,2639264,3350674,3700298
40900063,3550729,3924914,3690736,9896777,3939998,0,3021255,3421048,3892246,4969441
40534127,3568382,3790560,3837416,8929013,0,3939998,3094313,3041835,4407640,4209473
63004201,8161709,9034898,8190791,0,8929013,9896777,7079422,7687521,9718906,11556960
34473057,3534684,3814055,0,8190791,3837416,3690736,2403022,3079952,3390758,4472424
39495657,3354673,0,3814055,9034898,3790560,3924914,2770060,3441640,4336005,4897365
7350001,0,3354673,3534684,8161709,3568382,3550729,2762597,2961974,3455625,4428231
0,7350001,39495657,34473057,63004201,40534127,40900063,35694068,35864207,35819745,45004308

