32472304431,1449417320,1409487952,1446207224,1564621244,1551967960,2934773440,2423641888,0
32471495931,1498525640,1464875440,1506240688,1605733200,1936546968,1457232552,0,2423641888
28221946873,1362599964,1324752772,1382554020,1536071744,1495134504,0,1457232552,2934773440
32550943147,1544306052,1508567560,1532023436,2555965444,0,1495134504,1936546968,1551967960
32618718935,1546279800,1514489816,3072752896,0,2555965444,1536071744,1605733200,1564621244
32421960334,1419527964,2916219672,0,3072752896,1532023436,1382554020,1506240688,1446207224
32379488043,2904817428,0,2916219672,1514489816,1508567560,1324752772,1464875440,1409487952
4115183560,0,2904817428,1419527964,1546279800,1544306052,1362599964,1498525640,1449417320
0,4115183560,32379488043,32421960334,32618718935,32550943147,28221946873,32471495931,32472304431

