2514535,469352,4680,29154,4360,4088,14154,4212,8894,4628,4308,4048,16097,5648,47577,20229,35481,49973,38658,26511,31848,27426,30404,32557,43521,23688,8016132,4752621,1560171,629089,3263760,5374110,8407956,5669131,357867,349256,477640,669649,0
243717,1215464,11004,18836,4112,632,1444,468,1404,780,17628,16300,22764,20860,1128,0,0,0,144,0,288,144,57268,46660,109552,57464,15720,18368,7684,6820,9172,5616,5440,7880,65264,37560,71496,0,669649
178068,885840,4660,9640,2212,408,1492,576,1044,696,8196,12504,18092,21404,668,0,0,0,144,0,444,0,25636,37064,111376,28528,11536,14772,5352,4912,5952,3968,3768,5412,42356,19636,0,71496,477640
99548,486832,3860,6240,1932,284,316,488,772,612,4272,4532,12136,13384,568,0,0,0,0,0,0,0,16016,23052,51956,17916,6584,6692,2980,3568,36352,32764,32440,36764,18656,0,19636,37560,349256
132215,666135,3900,5196,976,168,692,244,752,488,4724,5884,14444,16956,384,0,0,0,0,0,456,0,34116,28312,57200,25484,27272,26516,11892,11732,14940,11064,12084,15148,0,18656,42356,65264,357867
186399,876145,9424,9984,2556,344,9428,7984,19896,10964,476,2364,712,6536,680,12,0,0,37448,23392,45368,39704,12,0,31856,0,7416,9860,3472,3912,31536,20880,22052,0,15148,36764,5412,7880,5669131
158170,772070,3016,6060,1340,236,7852,7748,15388,8920,316,836,540,5524,624,0,0,0,25120,30592,24460,31540,0,0,32328,0,6872,7116,3048,3676,26336,18628,0,22052,12084,32440,3768,5440,8407956
145747,688553,3580,6256,1724,292,8832,9988,13764,4816,356,1340,452,4172,568,0,4,0,34628,29480,26600,15824,0,156,26988,0,5380,5820,1980,3204,20212,0,18628,20880,11064,32764,3968,5616,5374110
191760,914184,6324,11644,3180,480,9072,7056,20448,12628,468,1372,792,4880,520,0,0,0,41564,40416,32424,36780,0,144,33032,164,8516,9584,3348,5524,0,20212,26336,31536,14940,36352,5952,9172,3263760
94836,466970,9936,10720,8120,4704,1072,324,496,180,416,1452,408,5860,21816,19796,19016,9528,144,0,0,0,0,0,26876,0,30232,33128,14312,0,5524,3204,3676,3912,11732,3568,4912,6820,629089
115157,557982,12884,16292,10332,4020,956,308,760,284,672,976,860,6604,21324,9100,29496,28116,0,0,24,0,0,0,35832,8,36424,32356,0,14312,3348,1980,3048,3472,11892,2980,5352,7684,1560171
239041,1233692,13212,39021,13824,11524,500,516,1188,452,432,3536,1400,8868,36684,24852,56240,55044,144,0,288,0,144,288,96100,8,116664,0,32356,33128,9584,5820,7116,9860,26516,6692,14772,18368,4752621
250693,1231585,14500,45684,9344,12364,1016,436,1120,568,676,2368,1108,10260,31156,40288,47108,59532,64,0,864,0,144,0,101992,88,0,116664,36424,30232,8516,5380,6872,7416,27272,6584,11536,15720,8016132
89135,672211,1304,6864,1568,13180,0,0,0,0,27389,23900,41684,23196,696,536,616,660,576,340,496,460,29800,15064,17184,0,88,8,8,0,164,0,0,0,25484,17916,28528,57464,23688
92636,701032,1772,6116,1904,14300,168,12,0,48,14572,24516,48256,19340,1208,868,708,452,668,560,404,360,17312,32984,0,17184,101992,96100,35832,26876,33032,26988,32328,31856,57200,51956,111376,109552,43521
92526,689320,2088,6236,1292,14876,252,0,0,48,21772,25200,49152,28481,1600,1076,508,380,392,596,840,408,28756,0,32984,15064,0,288,0,0,144,156,0,0,28312,23052,37064,46660,32557
96536,720523,2532,6360,1900,14512,132,0,0,192,26740,13437,51777,24132,1232,616,904,676,488,688,424,632,0,28756,17312,29800,144,144,0,0,0,0,0,12,34116,16016,25636,57268,30404
87755,668584,1800,5548,1716,13728,31820,15509,45728,17528,20,360,0,1920,1404,708,1264,752,18992,24408,26200,0,632,408,360,460,0,0,0,0,36780,15824,31540,39704,0,0,0,144,27426
93749,673955,1528,7396,1536,14496,20040,22836,41913,27804,44,292,476,2040,1396,848,968,708,36828,22760,0,26200,424,840,404,496,864,288,24,0,32424,26600,24460,45368,456,0,444,288,31848
96641,675321,2080,5352,1480,15532,26097,29056,41252,15488,68,396,12,2568,1008,552,788,592,47472,0,22760,24408,688,596,560,340,0,0,0,0,40416,29480,30592,23392,0,0,0,0,26511
110258,768780,2184,7588,1688,17156,28884,19088,51924,36229,8,336,192,2400,1336,892,508,696,0,47472,36828,18992,488,392,668,576,64,144,0,144,41564,34628,25120,37448,0,0,144,144,38658
121691,854154,33252,93180,31588,29768,0,0,12,0,8,0,0,480,49528,33104,58576,0,696,592,708,752,676,380,452,660,59532,55044,28116,9528,0,0,0,0,0,0,0,0,49973
938384,910611,33353,72492,40540,24737,80,68,0,0,8,12,0,240,27780,29824,0,58576,508,788,968,1264,904,508,708,616,47108,56240,29496,19016,0,4,0,0,0,0,0,0,35481
71369,611574,13468,49428,20821,21896,0,0,72,0,8,0,44,480,11820,0,29824,33104,892,552,848,708,616,1076,868,536,40288,24852,9100,19796,0,0,0,12,0,0,0,0,20229
79152,579874,26728,66024,16652,24728,224,272,472,276,252,212,556,752,0,11820,27780,49528,1336,1008,1396,1404,1232,1600,1208,696,31156,36684,21324,21816,520,568,624,680,384,568,668,1128,47577
38988,1057988,1616,4268,1308,2332,3360,2484,4692,2472,2392,2352,5148,0,752,480,240,480,2400,2568,2040,1920,24132,28481,19340,23196,10260,8868,6604,5860,4880,4172,5524,6536,16956,13384,21404,20860,5648
51699,2114695,1640,4692,1128,1368,1652,1124,4148,1244,1352,2572,0,5148,556,44,0,0,192,12,476,0,51777,49152,48256,41684,1108,1400,860,408,792,452,540,712,14444,12136,18092,22764,16097
38018,1057600,848,2800,792,576,956,784,2800,908,1072,0,2572,2352,212,0,12,0,336,396,292,360,13437,25200,24516,23900,2368,3536,976,1452,1372,1340,836,2364,5884,4532,12504,16300,4048
39887,1059534,1040,2828,768,804,1104,644,1732,1212,0,1072,1352,2392,252,8,8,8,8,68,44,20,26740,21772,14572,27389,676,432,672,416,468,356,316,476,4724,4272,8196,17628,4308
43336,1055395,1220,3044,912,636,1104,972,2220,0,1212,908,1244,2472,276,0,0,0,36229,15488,27804,17528,192,48,48,0,568,452,284,180,12628,4816,8920,10964,488,612,696,780,4628
52459,2110033,1732,5472,1308,1448,3460,2332,0,2220,1732,2800,4148,4692,472,72,0,12,51924,41252,41913,45728,0,0,0,0,1120,1188,760,496,20448,13764,15388,19896,752,772,1044,1404,8894
38959,1060266,896,2864,780,860,2284,0,2332,972,644,784,1124,2484,272,0,68,0,19088,29056,22836,15509,0,0,12,0,436,516,308,324,7056,9988,7748,7984,244,488,576,468,4212
