2492328,469604,4608,5728,4168,5252,14666,4088,4060,4554,5272,4628,4272,10906,24583,4192,4548,13584,15308,24768,25064,20239,19664,25330,36122,31944,24343,26805,16092,61473,27700,33033,4651770,4608044,2144022,3117873,6176935,3358400,4065978,7818269,330402,421474,274467,351804,327784,361564,406638,0
135676,694496,684,14776,348,2808,1368,804,476,356,6884,288,444,712,16252,11340,6844,0,0,372,0,0,144,164,0,452,0,0,144,11036,51908,81852,10676,10708,9188,12412,17000,8528,8628,6444,10152,7408,9916,8644,42064,54648,0,406638
165294,794253,1384,17748,348,2764,3104,596,476,548,7852,472,512,1408,12236,14800,16296,144,0,440,164,84,288,0,144,288,0,164,288,34412,57272,89464,8660,7120,4748,7164,16816,3628,3168,4108,7092,6296,5064,4512,39700,0,54648,361564
151580,718514,788,15392,468,3980,2056,520,452,548,6376,492,716,1180,17872,7932,13420,144,0,392,432,0,0,12,12,144,0,288,432,76692,31272,61652,7460,5744,5512,6864,15704,3800,5064,4288,5552,5648,5836,5536,0,39700,42064,327784
126439,624708,120,6776,264,1176,1536,296,284,320,12408,12384,7404,4884,608,248,176,0,0,360,0,0,144,144,0,27896,16820,12108,37516,1728,568,17916,3552,3224,2424,27192,9688,2956,2668,2512,34924,18604,24684,0,5536,4512,8644,351804
126019,618069,388,7536,252,1600,1480,660,236,392,13712,6860,9140,7068,348,296,312,0,0,360,0,0,0,144,0,19556,22056,37064,18032,636,1180,15616,3092,2968,2744,28312,9312,1920,2632,2500,23180,21968,0,24684,5836,5064,9916,274467
127732,615489,536,8644,240,2172,736,468,120,176,8808,5940,11544,8572,192,284,264,0,0,360,0,0,164,0,0,25944,29952,28048,12720,48,1204,19856,3804,2728,2364,27676,15092,9448,8584,7720,30152,0,21968,18604,5648,6296,7408,421474
150925,740075,716,13156,344,1900,2016,600,188,336,15528,11452,5636,9596,252,512,352,0,0,408,0,0,0,0,48,36464,35316,33808,12828,2488,640,19088,4672,3944,2968,30724,12188,4248,4572,2944,0,30152,23180,34924,5552,7092,10152,330402
130724,649514,260,8716,204,1408,10900,4696,9028,9056,4780,268,260,676,316,140,340,0,0,376,144,17268,30648,24212,27536,0,0,0,144,164,144,19280,3056,4392,3440,24296,25764,10192,15564,0,2944,7720,2500,2512,4288,4108,6444,7818269
137677,646012,188,7460,164,932,6344,9452,7808,10880,3476,144,120,272,156,240,208,0,0,392,0,31388,25996,15868,24524,0,0,0,164,288,0,19080,4312,2492,3512,24316,22812,19140,0,15564,4572,8584,2632,2668,5064,3168,8628,4065978
125450,629010,428,6852,176,1408,6844,11664,8592,5356,2672,192,268,620,232,144,184,144,0,344,144,19248,19008,24580,30256,0,0,0,0,164,0,17640,3340,3164,2716,21992,22652,0,19140,10192,4248,9448,1920,2956,3800,3628,8528,3358400
135163,682421,536,7296,536,1404,12120,7584,6660,8968,3040,188,216,504,320,552,232,0,0,540,0,36812,22568,29660,9136,0,0,0,156,0,0,19892,14120,12632,11924,37488,0,22652,22812,25764,12188,15092,9312,9688,15704,16816,17000,6176935
140634,711598,8276,21896,9260,13236,1236,708,368,264,5592,284,208,960,364,736,304,11548,31380,22568,42036,32,16,48,72,0,0,164,144,456,0,37400,46460,29488,22712,0,37488,21992,24316,24296,30724,27676,28312,27192,6864,7164,12412,3117873
119384,603548,6756,15100,8336,10540,1956,440,296,384,4168,300,260,592,372,624,228,27480,12136,4460,45932,48,228,48,16,0,0,164,0,288,0,32640,27680,35840,0,22712,11924,2716,3512,3440,2968,2364,2744,2424,5512,4748,9188,2144022
125140,585624,9268,19084,7544,6380,1536,648,228,232,3588,204,272,792,924,532,420,22444,21736,20680,29536,48,144,32,228,0,0,144,0,0,0,34832,29320,0,35840,29488,12632,3164,2492,4392,3944,2728,2968,3224,5744,7120,10708,4608044
142098,699715,10309,21528,7956,11628,1192,772,200,304,6312,312,492,712,536,1084,560,28168,17788,39956,26940,48,16,32,64,0,0,0,0,432,8,34824,0,29320,27680,46460,14120,3340,4312,3056,4672,3804,3092,3552,7460,8660,10676,4651770
77385,588254,1260,3004,10112,4608,276,0,0,12,1412,12,12,0,31460,32745,27484,408,444,844,856,396,444,500,380,336,412,316,356,18588,30860,0,34824,34832,32640,37400,19892,17640,19080,19280,19088,19856,15616,17916,61652,89464,81852,33033
98116,709622,1148,3736,12512,5924,384,36,0,0,2420,24,0,84,45836,33800,30597,264,440,948,888,320,188,420,472,464,312,364,312,31672,0,30860,8,0,0,0,0,0,0,144,640,1204,1180,568,31272,57272,51908,27700
83287,551596,1648,3384,15040,4704,360,120,0,0,1664,0,0,24,53301,25144,35736,3284,264,2128,788,4904,384,204,340,248,180,348,452,0,31672,18588,432,0,288,456,0,164,288,164,2488,48,636,1728,76692,34412,11036,61473
61828,460279,1232,2784,6688,4788,168,132,144,0,12960,28121,19432,15800,200,116,164,164,236,672,936,568,296,192,220,18660,20136,16976,0,452,312,356,0,0,0,144,156,0,164,144,12828,12720,18032,37516,432,288,144,16092
80409,605558,1476,4420,7748,6892,0,264,36,24,23849,20744,25524,25716,368,160,132,644,368,680,1296,356,236,136,364,30384,20576,0,16976,348,364,316,0,144,164,164,0,0,0,0,33808,28048,37064,12108,288,164,0,26805
76400,552096,2072,3220,9120,4864,240,0,0,104,30344,24268,20101,26468,112,160,184,548,352,596,892,508,436,176,820,21784,0,20576,20136,180,312,412,0,0,0,0,0,0,0,0,35316,29952,22056,16820,0,0,0,24343
82113,608098,1256,4092,9536,6520,240,0,132,0,27404,25472,23108,27533,236,200,188,1400,300,1784,1156,520,400,400,536,0,21784,30384,18660,248,464,336,0,0,0,0,0,0,0,0,36464,25944,19556,27896,144,288,452,31944
73171,527559,456,3116,10756,4832,31292,14136,23060,28468,2024,24,0,36,72,104,84,1192,180,1188,692,24420,22792,26548,0,536,820,364,220,340,472,380,64,228,16,72,9136,30256,24524,27536,48,0,0,0,12,144,0,36122
73023,563721,1448,2988,9508,4488,36612,21112,21064,15953,1688,12,0,84,12,0,0,700,284,880,848,19196,23140,0,26548,400,176,136,192,204,420,500,32,32,48,48,29660,24580,15868,24212,0,0,144,144,12,0,164,25330
75572,575406,500,2960,8096,6624,13340,19044,27357,19968,1688,0,0,0,0,60,0,364,360,564,780,25208,0,23140,22792,400,436,236,296,384,188,444,16,144,228,16,22568,19008,25996,30648,0,164,0,144,0,288,144,19664
80101,558586,1448,3064,11488,3040,25193,30513,12124,25452,2108,0,0,0,0,12,0,384,168,936,896,0,25208,19196,24420,520,508,356,568,4904,320,396,48,48,48,32,36812,19248,31388,17268,0,0,0,0,0,84,0,20239
103090,745827,40056,44552,29833,31569,0,0,168,12,488,0,12,0,1952,48,120,31568,21172,30652,0,896,780,848,692,1156,892,1296,936,788,888,856,26940,29536,45932,42036,0,144,0,144,0,0,0,0,432,164,0,25064
65963,468748,18964,17264,24900,30824,424,168,236,264,648,228,168,160,312,160,220,11748,16712,0,30652,936,564,880,1188,1784,596,680,672,2128,948,844,39956,20680,4460,22568,540,344,392,376,408,360,360,360,392,440,372,24768
61785,476375,18876,20464,23520,21888,204,0,0,0,284,0,0,180,0,0,8,16312,0,16712,21172,168,360,284,180,300,352,368,236,264,440,444,17788,21736,12136,31380,0,0,0,0,0,0,0,0,0,0,0,15308
882334,529590,20136,25473,26224,21560,0,0,0,0,488,0,0,0,12,20,88,0,16312,11748,31568,384,364,700,1192,1400,548,644,164,3284,264,408,28168,22444,27480,11548,0,144,0,0,0,0,0,0,144,144,0,13584
42512,1055686,752,2696,612,1132,816,696,920,760,1964,952,612,684,17032,1560,0,88,8,220,120,0,0,0,84,188,184,132,164,35736,30597,27484,560,420,228,304,232,184,208,340,352,264,312,176,13420,16296,6844,4548
38899,1055044,416,2444,572,984,1020,644,780,576,1804,816,656,500,4744,0,1560,20,0,160,48,12,60,0,104,200,160,160,116,25144,33800,32745,1084,532,624,736,552,144,240,140,512,284,296,248,7932,14800,11340,4192
39163,1395620,452,3092,556,1260,1344,708,636,800,3344,868,560,1036,0,4744,17032,12,0,312,1952,0,0,12,72,236,112,368,200,53301,45836,31460,536,924,372,364,320,232,156,316,252,192,348,608,17872,12236,16252,24583
25163,1061093,716,4112,552,1348,912,576,408,492,1092,828,2212,0,1036,500,684,0,180,160,0,0,0,84,36,27533,26468,25716,15800,24,84,0,712,792,592,960,504,620,272,676,9596,8572,7068,4884,1180,1408,712,10906
39569,1056063,452,2696,680,816,1020,996,552,972,2088,2024,0,2212,560,656,612,0,0,168,12,0,0,0,0,23108,20101,25524,19432,0,0,12,492,272,260,208,216,268,120,260,5636,11544,9140,7404,716,512,444,4272
43280,1055135,416,2336,816,1044,1292,1276,596,1180,2872,0,2024,828,868,816,952,0,0,228,0,0,0,12,24,25472,24268,20744,28121,0,24,12,312,204,300,284,188,192,144,268,11452,5940,6860,12384,492,472,288,4628
39891,1060170,560,3980,2448,1652,3448,2624,2292,2896,0,2872,2088,1092,3344,1804,1964,488,284,648,488,2108,1688,1688,2024,27404,30344,23849,12960,1664,2420,1412,6312,3588,4168,5592,3040,2672,3476,4780,15528,8808,13712,12408,6376,7852,6884,5272
26807,1056895,368,2120,804,756,1324,2824,2532,0,2896,1180,972,492,800,576,760,0,0,264,12,25452,19968,15953,28468,0,104,24,0,0,0,12,304,232,384,264,8968,5356,10880,9056,336,176,392,320,548,548,356,4554
38006,1057632,308,2076,724,908,840,956,0,2532,2292,596,552,408,636,780,920,0,0,236,168,12124,27357,21064,23060,132,0,36,144,0,0,0,200,228,296,368,6660,8592,7808,9028,188,120,236,284,452,476,476,4060
38497,1055029,488,1940,892,980,4348,0,956,2824,2624,1276,996,576,708,644,696,0,0,168,0,30513,19044,21112,14136,0,0,264,132,120,36,0,772,648,440,708,7584,11664,9452,4696,600,468,660,296,520,596,804,4088
28611,1061479,648,2412,884,1056,0,4348,840,1324,3448,1292,1020,912,1344,1020,816,0,204,424,0,25193,13340,36612,31292,240,240,0,168,360,384,276,1192,1536,1956,1236,12120,6844,6344,10900,2016,736,1480,1536,2056,3104,1368,14666
26635,1056444,4512,4296,1760,0,1056,980,908,756,1652,1044,816,1348,1260,984,1132,21560,21888,30824,31569,3040,6624,4488,4832,6520,4864,6892,4788,4704,5924,4608,11628,6380,10540,13236,1404,1408,932,1408,1900,2172,1600,1176,3980,2764,2808,5252
39049,1057616,592,2720,0,1760,884,892,724,804,2448,816,680,552,556,572,612,26224,23520,24900,29833,11488,8096,9508,10756,9536,9120,7748,6688,15040,12512,10112,7956,7544,8336,9260,536,176,164,204,344,240,252,264,468,348,348,4168
38974,1064998,4932,0,2720,4296,2412,1940,2076,2120,3980,2336,2696,4112,3092,2444,2696,25473,20464,17264,44552,3064,2960,2988,3116,4092,3220,4420,2784,3384,3736,3004,21528,19084,15100,21896,7296,6852,7460,8716,13156,8644,7536,6776,15392,17748,14776,5728
22182,1059894,0,4932,592,4512,648,488,308,368,560,416,452,716,452,416,752,20136,18876,18964,40056,1448,500,1448,456,1256,2072,1476,1232,1648,1148,1260,10309,9268,6756,8276,536,428,188,260,716,536,388,120,788,1384,684,4608
136259,0,1059894,1064998,1057616,1056444,1061479,1055029,1057632,1056895,1060170,1055135,1056063,1061093,1395620,1055044,1055686,529590,476375,468748,745827,558586,575406,563721,527559,608098,552096,605558,460279,551596,709622,588254,699715,585624,603548,711598,682421,629010,646012,649514,740075,615489,618069,624708,718514,794253,694496,469604
0,136259,22182,38974,39049,26635,28611,38497,38006,26807,39891,43280,39569,25163,39163,38899,42512,882334,61785,65963,103090,80101,75572,73023,73171,82113,76400,80409,61828,83287,98116,77385,142098,125140,119384,140634,135163,125450,137677,130724,150925,127732,126019,126439,151580,165294,135676,2492328

