14,5079246,1837952,34154256,13012711
13,462788986,241810951,2043088763,1036724105
12,459739729,239521751,2023133415,1027021991
11,290449053,152815455,1289452640,653194280
10,292076144,152977261,1294208894,650929846
9,53896908,18481652,398405388,127668268
8,53223058,18256023,393414070,126108820
7,51468847,17642026,380474210,121865342
6,49186713,16871256,363578826,116543683
4,41976242,14718052,189164077,59045149
5,42166504,14788490,190073586,59357598
3,517986501,181636587,2334454400,728767618
2,41969562,14716490,189141702,59042906
1,3974658,2551530,72681993,34878560
0,2452623,748587,14781867,4665208
