9824,113788,337,287,104,1166,0,0,0,1,0,40,0,16,2631,5404,4596,996,40,111,53,52,33,36,48,392,38,47,59,1763,2525,1659,0,0,0,0,0,0,0,0,10,13,146,1164,5919,1847,3837,3633,3552,57,0
11015,139130,552,537,173,942,52,23,25,28,4819,4786,3441,3928,46,22,32,115,48,151,125,166,54,49,82,258,4640,2875,2637,64,35,39,14688,11661,11254,7181,8085,8049,8501,9078,10138,9202,12519,19355,7878,7191,11475,8684,5309,0,57
410005,58277,796,499,677,500,2223,491,494,554,512,556,512,1680,492,531,589,3558,3461,4482,4489,4689,4677,5272,6130,5796,5277,6820,4053,8111,5304,5439,585225,496698,391273,199361,1188490,470329,1052940,419865,42005,43222,34368,83006,33457,31415,63959,34197,0,5309,3552
19582,36913,1461,208,319,59,63,164,119,65,48,461,77,64,670,1607,852,1357,0,41,0,27,0,0,0,1611,0,0,0,3513,5463,3067,853,897,880,395,1333,336,502,350,784,626,480,659,3267,2777,4885,0,34197,8684,3633
25186,46983,2128,103,48,45,154,211,70,86,121,333,253,124,1654,1212,1685,916,0,51,0,24,24,0,0,2149,0,12,0,5815,4329,4171,937,751,800,473,1578,449,470,518,867,653,1044,1019,3386,5064,0,4885,63959,11475,3837
17578,32148,1710,37,290,74,89,161,63,92,97,399,185,93,811,710,1759,676,3,59,0,0,0,0,0,1385,0,0,0,2796,4940,4873,435,383,370,257,1094,300,221,249,217,621,375,776,1848,0,5064,2777,31415,7191,1847
18648,37313,1632,104,352,69,116,109,70,79,55,384,113,89,1159,1049,970,1048,24,37,0,48,0,0,0,1247,0,0,0,4066,1814,2763,531,563,396,315,1315,313,292,213,809,293,406,487,0,1848,3386,3267,33457,7878,5919
35164,67598,1349,161,267,87,89,102,83,71,1409,1749,2512,1247,54,66,188,456,0,75,10,38,0,0,0,1472,6493,3067,6632,316,29,478,698,908,515,7775,1757,659,637,659,8123,5996,6767,0,487,776,1019,659,83006,19355,1164
19575,36165,922,36,121,100,48,103,51,46,809,1234,1095,649,41,54,176,290,0,41,0,24,0,0,0,1368,3024,4016,2315,146,430,167,392,389,284,2717,1052,462,416,538,3429,3399,0,6767,406,375,1044,480,34368,12519,146
19181,35324,1287,49,186,52,46,48,55,49,858,1451,285,1171,88,66,156,177,14,41,13,24,24,0,0,1359,3142,5133,3467,292,4,289,373,332,329,2193,1079,400,446,547,3178,0,3399,5996,293,621,653,626,43222,9202,13
20439,38655,1076,90,115,43,71,43,34,33,1298,953,736,860,57,52,136,171,0,43,48,0,0,0,0,1107,3507,4657,3758,147,8,426,426,460,281,2920,2723,2324,2292,2879,0,3178,3429,8123,809,217,867,784,42005,10138,10
25107,47563,736,79,104,43,747,1611,881,1310,29,169,140,37,36,76,129,224,0,65,0,24,5057,1105,2734,7199,0,0,0,0,0,0,333,338,287,3116,4060,3605,4754,0,2879,547,538,659,213,249,518,350,419865,9078,0
24053,44142,1289,52,190,91,1336,1287,802,1003,30,102,136,37,110,63,155,201,24,51,0,0,2433,5709,4210,3719,0,0,10,0,24,38,354,372,291,2968,3748,3722,0,4754,2292,446,416,637,292,221,470,502,1052940,8501,0
23184,44599,1067,131,172,61,1065,663,1399,1040,73,175,108,33,77,78,158,147,0,71,0,0,4010,2070,4728,5111,0,0,24,0,0,24,329,369,247,2609,3627,0,3722,3605,2324,400,462,659,313,300,449,336,470329,8049,0
