12,81417256,41911337,598799302,326951561
11,81419321,41912116,598811646,326957401
10,81600327,42005532,600151930,327694501
9,81190210,41832968,597204680,326341611
8,81786410,42066477,601450570,328166085
7,81625770,42002415,600301446,327663621
6,81643332,42019220,600451951,327796485
5,81570303,41980035,599910394,327490709
4,81368826,41907665,598492342,326928949
3,81797074,42075810,601533714,328238585
2,81614764,42004780,600241148,327686309
1,81357629,41897545,598398571,326848097
0,169610677,104644174,1279449566,822056642
