463537176,384979248,184058188,245498279,174761232,265086724,243232415,456165681,77996995,179397659,195682606,81683516,74844691,249633047,0
455086416,474103421,191111607,288061386,92174303,365682183,442580211,785751350,95448985,111750576,345470294,90083555,83794225,0,249633047
279772183,247015245,3393242067,98243230,1632555324,121005641,99776875,72126889,3038411882,1382250800,398432192,1695463663,0,83794225,74844691
155462522,103724726,3210439894,202630428,717137413,207038699,99428575,80199773,2826701821,473330285,172701877,0,1695463663,90083555,81683516
347950199,313370606,1035725093,263711670,203219714,264383298,294435763,287580259,843350794,199835092,0,172701877,398432192,345470294,195682606
181207329,116978144,3111969627,112463414,848182141,136924528,214285891,95650124,2795527774,0,199835092,473330285,1382250800,111750576,179397659
242130600,184298273,1378254775,99288470,3280026800,223651674,103817469,72329653,0,2795527774,843350794,2826701821,3038411882,95448985,77996995
666909644,739851111,177160175,661657580,74450221,592236213,687853473,0,72329653,95650124,287580259,80199773,72126889,785751350,456165681
490138231,393299704,192717664,340032568,100746408,349025846,0,687853473,103817469,214285891,294435763,99428575,99776875,442580211,243232415
1040384085,398770637,215558591,267540475,121153851,0,349025846,592236213,223651674,136924528,264383298,207038699,121005641,365682183,265086724
168605343,99116216,3328803851,182515267,0,121153851,100746408,74450221,3280026800,848182141,203219714,717137413,1632555324,92174303,174761232
815037779,521607335,189457770,0,182515267,267540475,340032568,661657580,99288470,112463414,263711670,202630428,98243230,288061386,245498279
548954391,198107549,0,189457770,3328803851,215558591,192717664,177160175,1378254775,3111969627,1035725093,3210439894,3393242067,191111607,184058188
1636337937,0,198107549,521607335,99116216,398770637,393299704,739851111,184298273,116978144,313370606,103724726,247015245,474103421,384979248
0,1636337937,548954391,815037779,168605343,1040384085,490138231,666909644,242130600,181207329,347950199,155462522,279772183,455086416,463537176

