13363154,4767559,1866725,3315215,1547601,42941817,4509148,1808434,2847146,4750274,2067145,34595534,4155411,1871097,0
31920075,9508496,6398887,7022657,3674576,4087164,7917372,4809870,4733793,9250647,6177836,29378345,11069218,0,1871097
13618876,4377215,44330935,3324136,4866561,3508292,3567757,48085161,3142813,3780732,5509581,4569292,0,11069218,4155411
14873131,4652847,1972221,3314135,1171915,1830956,4110077,1617410,2450228,5004306,1406921,0,4569292,29378345,34595534
17963397,18437300,3023264,4063149,2426011,2617099,26240643,2328739,3061668,5861790,0,1406921,5509581,6177836,2067145
11514058,6641136,5624907,62538136,68816092,5021202,5257835,4289357,5578549,0,5861790,5004306,3780732,9250647,4750274
10382205,4392703,3037793,3697323,57049596,50673290,4193439,2421556,0,5578549,3061668,2450228,3142813,4733793,2847146
9573413,3569980,1763567,53639907,1708047,1824554,3498170,0,2421556,4289357,2328739,1617410,48085161,4809870,1808434
11350731,5284566,35741290,4018138,4657003,3806882,0,3498170,4193439,5257835,26240643,4110077,3567757,7917372,4509148
11900018,3855323,2483776,2587170,2127616,0,3806882,1824554,50673290,5021202,2617099,1830956,3508292,4087164,42941817
16712949,4516457,2569584,3593764,0,2127616,4657003,1708047,57049596,68816092,2426011,1171915,4866561,3674576,1547601
11041100,4236304,4073619,0,3593764,2587170,4018138,53639907,3697323,62538136,4063149,3314135,3324136,7022657,3315215
15463771,4424143,0,4073619,2569584,2483776,35741290,1763567,3037793,5624907,3023264,1972221,44330935,6398887,1866725
27155371,0,4424143,4236304,4516457,3855323,5284566,3569980,4392703,6641136,18437300,4652847,4377215,9508496,4767559
0,27155371,15463771,11041100,16712949,11900018,11350731,9573413,10382205,11514058,17963397,14873131,13618876,31920075,13363154

