432755,60438,994,11565,2326,20282,20603,16231,19937,31328,27756644,28992055,34099094,31776255,0
110396,210862,6350,23821,5541,30765,22136,17232,27716,37721,14895,24260,26586,0,31776255
110047,209544,7262,23352,4664,30319,17488,21412,26276,37586,15794,24175,0,26586,34099094
70055,132204,3814,15690,2220,17475,17465,9804,13012,25220,16101,0,24175,24260,28992055
68087,130395,3005,14482,1564,16880,10634,13980,9404,30458,0,16101,15794,14895,27756644
42471,534667,3836,55095,5545,6102,9683,20678,13076,0,30458,25220,37586,37721,31328
43591,527682,3867,58897,3631,6497,14047,10961,0,13076,9404,13012,26276,27716,19937
41018,510535,4280,51553,3221,6626,14662,0,10961,20678,13980,9804,21412,17232,16231
145886,487595,3309,54918,3205,5684,0,14662,14047,9683,10634,17465,17488,22136,20603
6432,1047224,800,12020,954,0,5684,6626,6497,6102,16880,17475,30319,30765,20282
4321,1051645,3688,5135,0,954,3205,3221,3631,5545,1564,2220,4664,5541,2326
45581,12908585,5705,0,5135,12020,54918,51553,58897,55095,14482,15690,23352,23821,11565
3444,1046525,0,5705,3688,800,3309,4280,3867,3836,3005,3814,7262,6350,994
16949,0,1046525,12908585,1051645,1047224,487595,510535,527682,534667,130395,132204,209544,210862,60438
0,16949,3444,45581,4321,6432,145886,41018,43591,42471,68087,70055,110047,110396,432755

