121248,178345,4872,13516,4281,4823,40,80,80,0,1,17,1351,3920,9454,0,3341,162,178,147,173,682,650,586,5770,6408,6916,10400,1218,1194,3075,1287,1218,1103,1359,8190
14825,180703,4458,10872,4992,5711,40,120,80,0,1,20,4,2823,0,9454,4805,167,257,392,132,149,125,76,2360,4986,6177,9320,1,0,0,0,0,0,24,9689
14566,179149,5586,10907,4951,2308,38,80,80,0,43,1,18,0,2823,3920,4470,62,125,64,73,120,158,98,5363,5981,4331,8260,0,0,0,0,0,0,0,4886
11225,3146014,623,478,314,457,793,541,450,389,648,1180,0,18,4,1351,71,12,0,22,0,18067,14838,13491,440,321,444,949,569,442,793,555,4658,4679,3867,2995
6307,1049447,276,186,269,264,454,222,212,245,573,0,1180,1,20,17,34,14,0,12,6,3947,4870,5042,72,90,94,198,70,85,131,125,1376,1266,1541,505
6617,1050795,284,143,214,351,592,234,226,289,0,573,648,43,1,1,37,1,1,13,1,4902,5624,5030,131,77,62,195,97,116,171,135,1550,988,1897,541
7176,1045797,302,199,379,328,612,231,285,0,289,245,389,0,0,0,24,3545,5025,4661,3972,0,0,0,87,104,88,161,785,610,2640,874,149,106,98,580
6783,1046039,536,432,199,398,513,488,0,285,226,212,450,80,80,80,99,5702,3868,2499,4372,126,126,116,511,513,555,1458,872,1450,3277,1552,700,518,503,547
6467,1051943,610,446,258,368,561,0,488,231,234,222,541,80,120,80,93,4333,3425,4025,4299,182,178,204,998,615,962,1813,2040,2325,2101,2269,1388,1274,1308,700
7985,2098768,818,600,476,867,0,561,513,612,592,454,793,38,40,40,75,7907,10122,9138,7935,86,84,62,367,437,232,754,2794,2695,2632,2322,439,478,471,2672
6395,1046511,362,423,567,0,867,368,398,328,351,264,457,2308,5711,4823,4526,719,1109,800,576,826,904,862,1351,1526,1348,3075,715,807,1532,808,862,667,931,530
6584,1047137,270,331,0,567,476,258,199,379,214,269,314,4951,4992,4281,3424,743,622,795,589,1857,1901,1685,916,950,782,1883,83,87,137,78,131,76,82,533
9308,2426565,2580,0,331,423,600,446,432,199,143,186,478,10907,10872,13516,10927,830,1050,724,1000,735,565,600,2292,2246,2264,4211,437,411,566,459,448,408,297,4709
3433,1046906,0,2580,270,362,818,610,536,302,284,276,623,5586,4458,4872,4321,755,895,711,811,565,561,577,3658,3073,4067,3727,2573,2548,2992,2568,2785,2337,2277,1075
17086,0,1046906,2426565,1047137,1046511,2098768,1051943,1046039,1045797,1050795,1049447,3146014,179149,180703,178345,176618,169849,180776,167696,154920,215963,233486,223590,50060,52297,52275,89567,50451,51600,80712,49202,76663,73154,74466,59128
0,17086,3433,9308,6584,6395,7985,6467,6783,7176,6617,6307,11225,14566,14825,121248,13972,14069,16028,13937,13095,18222,18225,18168,26105,26083,26070,46380,25912,25905,43224,25885,39721,37082,38918,418631

