14,65366150,33638417,480733202,262418405
15,65216135,33579552,479662030,261959413
13,65132418,33546261,479065179,261700101
12,65056746,33499291,478490794,261326477
11,65169625,33548799,479305962,261717553
10,65322263,33614943,480404518,262234097
9,65112757,33538581,478923300,261638951
8,65405205,33640096,480979790,262425885
7,65346820,33619692,480567230,262270025
6,65392222,33645862,480910846,262474497
5,65369176,33633877,480739190,262379877
4,65147973,33543694,479156378,261677049
3,65445100,33664810,481282586,262623389
2,65356827,33636010,480669972,262401605
1,65127171,33533482,479010767,261600261
0,169612231,104645627,1279460534,822065000
