                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  177506808 |  194930282 |  194242915 |  195015196 |  179767677 |  179586952 |  197009520 |  196415682 |  181588470 |  197575277 |  182750317 |  196780618
  Cycles                             |   88172480 |  116227360 |  116227360 |  116227360 |   88172480 |   88172480 |  116227360 |  116227360 |   88172480 |  116227360 |   88172480 |  116227360
  IPC                                |       2.01 |       1.68 |       1.67 |       1.68 |       2.04 |       2.04 |       1.70 |       1.69 |       2.06 |       1.70 |       2.07 |       1.69
  Time (ns)                          |   40078400 |   40078400 |   40078400 |   40078400 |   40078400 |   40078400 |   40078400 |   40078400 |   40078400 |   40078400 |   40078400 |   40078400
  Idle time (ns)                     |    2308486 |    2703791 |    2684722 |    2424565 |    1356876 |    1286039 |    1558706 |    1434550 |     633873 |    1228407 |     311439 |    1401785
  Idle time (%)                      |       5.8% |       6.7% |       6.7% |       6.0% |       3.4% |       3.2% |       3.9% |       3.6% |       1.6% |       3.1% |       0.8% |       3.5%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   30484278 |   35616257 |   36226209 |   36584351 |   31296624 |   31645329 |   36840559 |   36826467 |   31097606 |   36950546 |   31416847 |   36760640
  num incorrect                      |     119590 |     122822 |     128013 |     134299 |     138932 |     138543 |     141752 |     139784 |     139467 |     135848 |     132796 |     124132
  misprediction rate                 |      0.39% |      0.34% |      0.35% |      0.37% |      0.44% |      0.44% |      0.38% |      0.38% |      0.45% |      0.37% |      0.42% |      0.34%
  mpki                               |       0.67 |       0.63 |       0.66 |       0.69 |       0.77 |       0.77 |       0.72 |       0.71 |       0.77 |       0.69 |       0.73 |       0.63
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    6907011 |    7137912 |    6831494 |    6860047 |    6990802 |    6863864 |    7153781 |    7097193 |    7453722 |    7206994 |    7580150 |    7282788
    num misses                       |        239 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   66138020 |   69828741 |   68602574 |   68572560 |   66261156 |   65697606 |   69356705 |   69009000 |   67532919 |   69527106 |   67786102 |   69266329
    num misses                       |      65206 |      66670 |      64540 |      64580 |      65617 |      64412 |      64250 |      64648 |      66633 |      65394 |      66621 |      63292
    miss rate                        |      0.10% |      0.10% |      0.09% |      0.09% |      0.10% |      0.10% |      0.09% |      0.09% |      0.10% |      0.09% |      0.10% |      0.09%
    mpki                             |       0.37 |       0.34 |       0.33 |       0.33 |       0.37 |       0.36 |       0.33 |       0.33 |       0.37 |       0.33 |       0.36 |       0.32
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      65445 |      66697 |      64567 |      64607 |      65644 |      64439 |      64277 |      64675 |      66660 |      65421 |      66648 |      63319
    num misses                       |       1726 |       1303 |       1185 |       1176 |       1121 |       1054 |       1549 |       1029 |       1070 |       2608 |       2044 |       1037
    miss rate                        |      2.64% |      1.95% |      1.84% |      1.82% |      1.71% |      1.64% |      2.41% |      1.59% |      1.61% |      3.99% |      3.07% |      1.64%
    mpki                             |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    6907011 |    7137912 |    6831494 |    6860047 |    6990802 |    6863864 |    7153781 |    7097193 |    7453722 |    7206994 |    7580150 |    7282788
    num cache misses                 |      26509 |        383 |        406 |        405 |      10542 |      10489 |        408 |        380 |      10656 |        410 |      10642 |        386
    miss rate                        |      0.38% |      0.01% |      0.01% |      0.01% |      0.15% |      0.15% |      0.01% |      0.01% |      0.14% |      0.01% |      0.14% |      0.01%
    mpki                             |       0.15 |       0.00 |       0.00 |       0.00 |       0.06 |       0.06 |       0.00 |       0.00 |       0.06 |       0.00 |       0.06 |       0.00
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
