                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |  193275547 |  191353872 |  194505176 |  193282157 |  151173513 |  150038471 |  151410004 |  151639739 |  173648730 |  173826911 |  173343666 |  173988264
  Cycles                             |   82714960 |   82714960 |   82714960 |   82714960 |   62749280 |   62749280 |   62749280 |   62749280 |   82714960 |   82714960 |   82714960 |   82714960
  IPC                                |       2.34 |       2.31 |       2.35 |       2.34 |       2.41 |       2.39 |       2.41 |       2.42 |       2.10 |       2.10 |       2.10 |       2.10
  Time (ns)                          |   28522400 |   28522400 |   28522400 |   28522400 |   28522400 |   28522400 |   28522400 |   28522400 |   28522400 |   28522400 |   28522400 |   28522400
  Idle time (ns)                     |        470 |     421044 |     423298 |     424072 |     430831 |     441559 |     426319 |     428047 |    4737882 |    4734652 |    4723252 |    4750741
  Idle time (%)                      |       0.0% |       1.5% |       1.5% |       1.5% |       1.5% |       1.5% |       1.5% |       1.5% |      16.6% |      16.6% |      16.6% |      16.7%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |   20597730 |   20212833 |   21113347 |   20763910 |    8739674 |    8408942 |    8807052 |    8872712 |   24807977 |   24858619 |   24720552 |   24904582
  num incorrect                      |     195943 |     178448 |     178438 |     178440 |     171835 |     178188 |     171866 |     171847 |     132761 |     132909 |     132906 |     132938
  misprediction rate                 |      0.94% |      0.88% |      0.84% |      0.85% |      1.93% |      2.08% |      1.91% |      1.90% |      0.53% |      0.53% |      0.53% |      0.53%
  mpki                               |       1.01 |       0.93 |       0.92 |       0.92 |       1.14 |       1.19 |       1.14 |       1.13 |       0.76 |       0.76 |       0.77 |       0.76
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   12804272 |   12660844 |   12660742 |   12660743 |   12660578 |   12660660 |   12660744 |   12660740 |    9123510 |    9123589 |    9123589 |    9123680
    num misses                       |        321 |         28 |         28 |         28 |         27 |         28 |         28 |         28 |         27 |         27 |         27 |         27
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |   54282858 |   53671027 |   54120883 |   53946167 |   47930242 |   47768340 |   47964478 |   47997285 |   43829620 |   43855358 |   43786323 |   43878708
    num misses                       |      36813 |      33803 |      33598 |      33796 |      33460 |      33102 |      33867 |      32687 |      25200 |      24330 |      25036 |      24192
    miss rate                        |      0.07% |      0.06% |      0.06% |      0.06% |      0.07% |      0.07% |      0.07% |      0.07% |      0.06% |      0.06% |      0.06% |      0.06%
    mpki                             |       0.19 |       0.18 |       0.17 |       0.17 |       0.22 |       0.22 |       0.22 |       0.22 |       0.15 |       0.14 |       0.14 |       0.14
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |      37134 |      33831 |      33626 |      33824 |      33487 |      33130 |      33895 |      32715 |      25227 |      24357 |      25063 |      24219
    num misses                       |       8915 |       7421 |       7494 |       7788 |       7695 |       7622 |       7451 |       7951 |       5053 |       4928 |       4993 |       4941
    miss rate                        |     24.01% |     21.94% |     22.29% |     23.03% |     22.98% |     23.01% |     21.98% |     24.30% |     20.03% |     20.23% |     19.92% |     20.40%
    mpki                             |       0.05 |       0.04 |       0.04 |       0.04 |       0.05 |       0.05 |       0.05 |       0.05 |       0.03 |       0.03 |       0.03 |       0.03
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   12804272 |   12660844 |   12660742 |   12660743 |   12660578 |   12660660 |   12660744 |   12660740 |    9123510 |    9123589 |    9123589 |    9123680
    num cache misses                 |      10820 |       1696 |       1657 |       1681 |       4070 |       4032 |       4269 |       4150 |       1146 |       1264 |       1444 |       1272
    miss rate                        |      0.08% |      0.01% |      0.01% |      0.01% |      0.03% |      0.03% |      0.03% |      0.03% |      0.01% |      0.01% |      0.02% |      0.01%
    mpki                             |       0.06 |       0.01 |       0.01 |       0.01 |       0.03 |       0.03 |       0.03 |       0.03 |       0.01 |       0.01 |       0.01 |       0.01
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |   54282858 |   53671027 |   54120883 |   53946167 |   47930242 |   47768340 |   47964478 |   47997285 |   43829620 |   43855358 |   43786323 |   43878708
    num cache misses                 |    4592679 |    4578390 |    4578358 |    4578013 |    4916878 |    4915415 |    4915004 |    4914613 |    3113681 |    3111146 |    3113789 |    3111663
    miss rate                        |      8.46% |      8.53% |      8.46% |      8.49% |     10.26% |     10.29% |     10.25% |     10.24% |      7.10% |      7.09% |      7.11% |      7.09%
    mpki                             |      23.76 |      23.93 |      23.54 |      23.69 |      32.52 |      32.76 |      32.46 |      32.41 |      17.93 |      17.90 |      17.96 |      17.88
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    4671972 |    4647840 |    4647507 |    4647367 |    4989448 |    4988341 |    4987844 |    4987947 |    3120601 |    3119011 |    3121410 |    3118757
    num cache misses                 |     440011 |     422388 |     416177 |     421231 |     587727 |     587930 |     588055 |     587559 |     271543 |     272782 |     274106 |     276365
    miss rate                        |      9.42% |      9.09% |      8.95% |      9.06% |     11.78% |     11.79% |     11.79% |     11.78% |      8.70% |      8.75% |      8.78% |      8.86%
    mpki                             |       2.28 |       2.21 |       2.14 |       2.18 |       3.89 |       3.92 |       3.88 |       3.87 |       1.56 |       1.57 |       1.58 |       1.59
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     578117 |     554935 |     549255 |     551167 |     716067 |     716298 |     714305 |     709985 |     363916 |     366466 |     366792 |     368278
    num cache misses                 |     315863 |     302783 |     293608 |     295410 |     307599 |     300916 |     298427 |     291376 |     141803 |     141552 |     143246 |     143479
    miss rate                        |     54.64% |     54.56% |     53.46% |     53.60% |     42.96% |     42.01% |     41.78% |     41.04% |     38.97% |     38.63% |     39.05% |     38.96%
    mpki                             |       1.63 |       1.58 |       1.51 |       1.53 |       2.03 |       2.01 |       1.97 |       1.92 |       0.82 |       0.81 |       0.83 |       0.82
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |    1858173 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |    1858313 |          0 |          0 |          0
  average dram access latency (ns)   |    4657.84 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |    4737.01 |        inf |        inf |        inf
  average dram queueing delay        |    4596.59 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |    4675.76 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      8.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      8.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |     137611 |     129480 |     127706 |     128555 |     133982 |     133170 |     128157 |     124335 |      13060 |      11210 |       6583 |       6087
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |      49962 |      49857 |      50031 |      49882 |      49703 |      48789 |      48637 |      49277 |      91208 |      93493 |      97868 |      98120
