                                     | Core 0     | Core 1     | Core 2     | Core 3     | Core 4     | Core 5     | Core 6     | Core 7     | Core 8     | Core 9     | Core 10    | Core 11   
  Instructions                       |    4913978 |    4568706 |    4538788 |    4512276 |    3975196 |    3966140 |    3935965 |    3930585 |    4334399 |    4317512 |    4253458 |    4213088
  Cycles                             |    6828050 |    6828050 |    6828050 |    6828050 |    5179900 |    5179900 |    5179900 |    5179900 |    6828050 |    6828050 |    6828050 |    6828050
  IPC                                |       0.72 |       0.67 |       0.66 |       0.66 |       0.77 |       0.77 |       0.76 |       0.76 |       0.63 |       0.63 |       0.62 |       0.62
  Time (ns)                          |    2354500 |    2354500 |    2354500 |    2354500 |    2354500 |    2354500 |    2354500 |    2354500 |    2354500 |    2354500 |    2354500 |    2354500
  Idle time (ns)                     |        202 |     318072 |     321264 |     322979 |     324656 |     326365 |     328042 |     329748 |     331420 |     333132 |     334808 |     336517
  Idle time (%)                      |       0.0% |      13.5% |      13.6% |      13.7% |      13.8% |      13.9% |      13.9% |      14.0% |      14.1% |      14.1% |      14.2% |      14.3%
Branch predictor stats               |            |            |            |            |            |            |            |            |            |            |            |           
  num correct                        |     586147 |     585329 |     578647 |     570226 |     425714 |     422528 |     416605 |     412538 |     532529 |     530062 |     515091 |     503748
  num incorrect                      |      11626 |       1109 |       1149 |       1298 |       1135 |       1207 |       1311 |       1442 |       2093 |       2227 |       2170 |       2669
  misprediction rate                 |      1.94% |      0.19% |      0.20% |      0.23% |      0.27% |      0.28% |      0.31% |      0.35% |      0.39% |      0.42% |      0.42% |      0.53%
  mpki                               |       2.37 |       0.24 |       0.25 |       0.29 |       0.29 |       0.30 |       0.33 |       0.37 |       0.48 |       0.52 |       0.51 |       0.63
TLB Summary                          |            |            |            |            |            |            |            |            |            |            |            |           
  I-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |     402019 |     327082 |     316334 |     305661 |     293662 |     282653 |     272053 |     261613 |     251235 |     241076 |     230173 |     211112
    num misses                       |        131 |         23 |         21 |         23 |         23 |         23 |         23 |         23 |         21 |         21 |         23 |         21
    miss rate                        |      0.03% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01% |      0.01%
    mpki                             |       0.03 |       0.01 |       0.00 |       0.01 |       0.01 |       0.01 |       0.01 |       0.01 |       0.00 |       0.00 |       0.01 |       0.00
  D-TLB                              |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |    1853866 |    1566871 |    1560379 |    1560605 |    1453861 |    1458052 |    1448220 |    1451690 |    1486226 |    1481547 |    1457620 |    1458762
    num misses                       |       6109 |       4856 |       4787 |       4772 |       4705 |       4694 |       4328 |       4799 |       5032 |       4492 |       4536 |       4095
    miss rate                        |      0.33% |      0.31% |      0.31% |      0.31% |      0.32% |      0.32% |      0.30% |      0.33% |      0.34% |      0.30% |      0.31% |      0.28%
    mpki                             |       1.24 |       1.06 |       1.05 |       1.06 |       1.18 |       1.18 |       1.10 |       1.22 |       1.16 |       1.04 |       1.07 |       0.97
  L2 TLB                             |            |            |            |            |            |            |            |            |            |            |            |           
    num accesses                     |       6240 |       4879 |       4808 |       4795 |       4728 |       4717 |       4351 |       4822 |       5053 |       4513 |       4559 |       4116
    num misses                       |        592 |        188 |        276 |        232 |        213 |        245 |        198 |        195 |        263 |        215 |        202 |        256
    miss rate                        |      9.49% |      3.85% |      5.74% |      4.84% |      4.51% |      5.19% |      4.55% |      4.04% |      5.20% |      4.76% |      4.43% |      6.22%
    mpki                             |       0.12 |       0.04 |       0.06 |       0.05 |       0.05 |       0.06 |       0.05 |       0.05 |       0.06 |       0.05 |       0.05 |       0.06
Cache Summary                        |            |            |            |            |            |            |            |            |            |            |            |           
  Cache L1-I                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |     402019 |     327082 |     316334 |     305661 |     293662 |     282653 |     272053 |     261613 |     251235 |     241076 |     230173 |     211112
    num cache misses                 |       1883 |        137 |        132 |        137 |        136 |        136 |        136 |        136 |        131 |        131 |        136 |        136
    miss rate                        |      0.47% |      0.04% |      0.04% |      0.04% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.05% |      0.06% |      0.06%
    mpki                             |       0.38 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03 |       0.03
  Cache L1-D                         |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |    1853866 |    1566871 |    1560379 |    1560605 |    1453861 |    1458052 |    1448220 |    1451690 |    1486226 |    1481547 |    1457620 |    1458762
    num cache misses                 |      64251 |      50746 |      51233 |      51272 |      52224 |      51914 |      51018 |      51271 |      51683 |      51589 |      51065 |      50653
    miss rate                        |      3.47% |      3.24% |      3.28% |      3.29% |      3.59% |      3.56% |      3.52% |      3.53% |      3.48% |      3.48% |      3.50% |      3.47%
    mpki                             |      13.08 |      11.11 |      11.29 |      11.36 |      13.14 |      13.09 |      12.96 |      13.04 |      11.92 |      11.95 |      12.01 |      12.02
  Cache L2                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      84318 |      64873 |      65609 |      68244 |      67683 |      68597 |      68251 |      69074 |      72104 |      73501 |      73094 |      72101
    num cache misses                 |      48749 |      39379 |      39979 |      40907 |      40357 |      40575 |      40661 |      40961 |      41583 |      43209 |      43328 |      43004
    miss rate                        |     57.82% |     60.70% |     60.94% |     59.94% |     59.63% |     59.15% |     59.58% |     59.30% |     57.67% |     58.79% |     59.28% |     59.64%
    mpki                             |       9.92 |       8.62 |       8.81 |       9.07 |      10.15 |      10.23 |      10.33 |      10.42 |       9.59 |      10.01 |      10.19 |      10.21
  Cache L3                           |            |            |            |            |            |            |            |            |            |            |            |           
    num cache accesses               |      69018 |      53096 |      53853 |      56950 |      55230 |      56309 |      56626 |      57154 |      63133 |      64740 |      64742 |      63962
    num cache misses                 |      23270 |      10751 |      10555 |      11148 |       9959 |      10881 |      11628 |      16420 |      24909 |      24305 |      24236 |      28251
    miss rate                        |     33.72% |     20.25% |     19.60% |     19.58% |     18.03% |     19.32% |     20.53% |     28.73% |     39.45% |     37.54% |     37.43% |     44.17%
    mpki                             |       4.74 |       2.35 |       2.33 |       2.47 |       2.51 |       2.74 |       2.95 |       4.18 |       5.75 |       5.63 |       5.70 |       6.71
DRAM summary                         |            |            |            |            |            |            |            |            |            |            |            |           
  num dram accesses                  |       9723 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |       9630 |          0 |          0 |          0
  average dram access latency (ns)   |     232.92 |        inf |        inf |        inf |        inf |        inf |        inf |        inf |     235.72 |        inf |        inf |        inf
  average dram queueing delay        |     171.67 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |       0.00 |     174.47 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |            |            |            |            |            |            |            |            |           
  num loads from dram                |       6568 |         15 |         21 |         18 |         17 |         16 |         15 |         16 |         17 |         23 |         16 |         20
  num loads from dram cache          |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0 |          0
  num loads from remote cache        |       9109 |       8097 |       8152 |       8820 |       7755 |       8302 |       8615 |       8801 |      18733 |      19424 |      19202 |      18463
